comment_author,comment_likes,comment_text,video_id
@Little-PyonPyon,2,"''And no more hands upon my words they only speak for me'' ;-; ''for all the ones who try to silence thunder I'm the wave that pulls you down and under''  ''every day ill stand with me, and fight the drought of shallow sea'' 3:13 to 3:40  holy cow that whole line based off of pure speculation is absolutely incredible? and sad? [interpretation] big company PR people will never again tell her what to do or say or silence her on what she has to say she will from now on only say things she wants to say, and speak for her self, and from now on she'll live for her self and her own wellbeing and god forbid anyone try to stand in her way or silence her she will drag them under like maybe a certain big corp? purely self interpretation and speculation of course. ''if this is the end ill do it again""'mean to me like if holo is the end for gura shell do it again.. all over again as another VR model and personality. I have so much more thoughts but ill keep it to this",twUFbqyul_M
@marcyba8741,2,Ушла Эпоха...,twUFbqyul_M
@Promance230,2,That whale skeleton was pretty neat,twUFbqyul_M
@BesTikuSS,2,"Incredible... As always though... 
Greetings from Russia Gura and i wish u all the best in ur future journey...",twUFbqyul_M
@SuicidalGrind,2,"God damn beautiful, thanks for everything Gura.",twUFbqyul_M
@Dieuiop,1,Why i'm Crying bro 💔🥀,twUFbqyul_M
@z3triel212,1,This is so fkng cool,twUFbqyul_M
@陈思萌-c3e,1,Rip Gawr Gura even analogue horror has come to comfort you,twUFbqyul_M
@Raphael-Sama,1,God daummm that was insane felt like I was watching some epic anime fight,twUFbqyul_M
@sonters,1,"I've never been good at analyzing symbolism, but here's my interpretation: classic hoodie Gura is a representation of memories of her past; the fun she had in the first few years of HoloEN. The Greek outfit version is Gura now, frustrated with the direction of the company and wanting to leave, which is represented by the door. The ships coming to block the path to the door could be Holo managers/higher-ups trying to convince her to stay. What causes the Greek outfit Gura to hesitate at the door is the good times she had at the start of it all. She attempts to suppress those happy memories, casting hoodie Gura into the depths. I think the other members of Myth appearing is meant to show their support for Gura wanting to leave, allowing present Gura to realize that leaving doesn't get rid of the good memories, and that her friends will always be by her side. 

Whether or not my interpretation is ""correct"" (if the interpretation of a viewer CAN be considered correct or not), it's obvious that Gura has been suffering for a long time now. No matter what she does in the future, I just hope she can find happiness and live a long and healthy life. Thank you for everything, shork. I hope our paths cross again 💙",twUFbqyul_M
@Yosh_XXL,1,3:38 This is my favorite part ,twUFbqyul_M
@jrvods6969,1,"End of an era😢,
…o7 o7 o7
🎉🎉🎉🎉🎉🎉🎉🎉
on to the next chapter
safe travels & blessed days ahead travelers",twUFbqyul_M
@WaterBottle-y5u,1,Thanks Gura cool stuff......,twUFbqyul_M
@randomman057,1,"Gura, these vocals are phenomenal!

For all the ones
Who try to silence thunder
I'm the Wave
That pulls you down and under

I absolutely love your performance and this part of the bridge has to be my favorite.  It sounds so ethereal.  The way you approached it was genius.",twUFbqyul_M
@fourth2118,1,No way! Its unbelievable!,twUFbqyul_M
@rafena212,1,Goodbye Gura san😢,twUFbqyul_M
@SGT-ob1wh,1,I am crying over this. I feel bad for her. I love her so much,twUFbqyul_M
@Hooter725,1,watching the number of likes continuing to go up fills me with joy,twUFbqyul_M
@MintySanya,1,"""Special Thanks: You""",twUFbqyul_M
@GUEeeeeMan,1,"最初に、私は英語が得意ではないので日本語で失礼致します。
「君の記憶はもう薄れてるよ」「みんな君を待ってるよ」を聞き飽きた、信じないって言ってるのを聞いて全ての声に辟易して疲れたのかなって感じた。欲しかったのは世界一の重圧じゃなくてただ楽しめる空間だったのかなって。ぐら、お疲れ様でした。君の未来に幸あれ。",twUFbqyul_M
@AnttPR,3,"literally goosebumps, so proud of someone ive never even met in life. CONGRATULATIONS MAX FOX",x0O0yTd8L-8
@SwarjitDas-lc2uv,0,I learned more in 10 minutes than hours of Googling,x0O0yTd8L-8
@jeffdunne1299,0,9:00,x0O0yTd8L-8
@UrretaRodnguez,0,That transition at 3:12 was chefs kiss,x0O0yTd8L-8
@terfin8400,0,Pure set up this show is a con,x0O0yTd8L-8
@duygumdakiler,0,He did it his way 😉,x0O0yTd8L-8
@EdmurPortuga,0,"Reserving a Theater for More Screenings
One audience member said, “Many people are numb to the CCP—they are brainwashed, indulge in comfort, and don’t care about Taiwan’s crisis.”

Mr. Li said that many young people watched the film, realized their responsibilities, stood up to support it, and even booked a theater for more screenings. One man booked a theater in Kaohsiung, and Mr. Guan, the head of Lion Films, went to Kaohsiung to discuss the film after it was screened.

Evil Will Never Prevail Over Good
Mr. Li continued, “Taiwan has democracy, freedom, peace, and kindness, and is a kind and blessed land. Taiwanese people believe in divine beings. I absolutely believe that Taiwan will not be ruled by the CCP, because heaven has been watching over it since ancient times.

“Falun Gong’s principles of Truthfulness, Compassion, and Forbearance are a powerful force in society. I believe that the power of good will definitely defeat evil, and evil will never prevail over good. The CCP is afraid because divine beings are helping us, and good will prevail over evil is an eternal truth.”

He recommended audience members read two books: Irrefutable Evidence and Nine Commentaries on the Communist Party. He said, “The Nine Commentaries on the Communist Party thoroughly exposes the nature of the communist party and is worth reading.”

Stand Up to Support and Spread the Truth
Dr. Cheng Cheng-bing said, “This film screening is very successful. It’s great! I’m very moved!” He gave a thumbs up and said, “We are very grateful to Falun Gong practitioners, The Epoch Times, Sound of Hope, and other media outlets that report on this. You are all dedicated and selfless, which is really amazing.”


Dr. Cheng Cheng-bing

He said, “Each of us should learn this spirit, stand up to support, and have the courage to expose the truth and fight against the CCP.”",x0O0yTd8L-8
@fusilierjohn8588,0,"This is as fake as hell, I'm going to complain to ofcom.
We the viewing public are being treated with utter content.",x0O0yTd8L-8
@ChaWec-o6y,0,Your consistency is inspiring—keep going,x0O0yTd8L-8
@MattherReidjc,0,Who else is here before this blows up,x0O0yTd8L-8
@RafaelWatkins-t8o,0,Algorithm finally did something right,x0O0yTd8L-8
@Welshwarrior85,0,"Of course it's scripted. This is an entertainment programme.
Security would have tackled him to the ground before he could get within 20ft of Simon Cowell.",x0O0yTd8L-8
@affansart3513,0,so satged.... BGT always wants to do something new. there it is....,x0O0yTd8L-8
@zgaviation6481,0,Anyone know the name of the song while the confetti is falling? I love it,x0O0yTd8L-8
@jasonskirvin6296,0,Congratulations on getting Simon's attention. You sang wonderfully. It's one of my favourite Frank Sinatra's songs. Good luck for the rest of Britain's Got Talent.❤😊,x0O0yTd8L-8
@maydonegan2372,0,This guy was born to be on the stage. No doubt!,x0O0yTd8L-8
@bennflorofiskboycepaten,0,I learned more in 10 minutes than hours of Googling,x0O0yTd8L-8
@EugeneGriffinx,0,Your consistency is inspiring—keep going,x0O0yTd8L-8
@andrewcharles7873,0,"Oh wow wow wow!! This is so amazing...i have never seen any singer, past or present sing this song more passionately and sounding better then Max Fox. Where has he been all this while? This is absolutey unbelievable.",x0O0yTd8L-8
@PlantLife-b7u,0,VAIN GLORY,x0O0yTd8L-8
@SoySaucing,3,44:20 theo couldnt do nothing right 😭😭😭😭,pTfN28TR-SY
@arhamsaa,1,"38:27 to 38:56 
My goodness Pieface is so dumb. 
First he doesn't understand Lachlan is clearly baiting a wrong guess and exposes Vik's role then he exposes his own role saying Lachlan isn't jailed by him.",pTfN28TR-SY
@harisahmed4589,1,55:49😂😂😂😂😂😂😂😂,pTfN28TR-SY
@dipitsh,1,Chipfat!!! give us a bogzilla productions before gta 6!!!,pTfN28TR-SY
@allie7049,1,Nah man Josh is actually the worst imposter of all time 😂😂,pTfN28TR-SY
@neelansh1327,1,44:34 Baker got Baked😂😂,pTfN28TR-SY
@edwinreilly3710,1,"What’s up, superstar? 🌟🔥",pTfN28TR-SY
@SoySaucing,1,40:15 whys pie say snitch when hes a jailor lol,pTfN28TR-SY
@XuânLanĐèo,0,That transition at 3:12 was chefs kiss,pTfN28TR-SY
@AllanPhaneuf-p4t,0,"This was very informative, appreciate it.",pTfN28TR-SY
@BethanyBethany-u7f,0,"This was exactly what I needed, thanks!",pTfN28TR-SY
@shakil-z8m,0,I didn t expect to love this as much as I do,pTfN28TR-SY
@MohinRohman-y4p,0,Pure talent. No words,pTfN28TR-SY
@EdmurPortuga,0,"Reserving a Theater for More Screenings
One audience member said, “Many people are numb to the CCP—they are brainwashed, indulge in comfort, and don’t care about Taiwan’s crisis.”

Mr. Li said that many young people watched the film, realized their responsibilities, stood up to support it, and even booked a theater for more screenings. One man booked a theater in Kaohsiung, and Mr. Guan, the head of Lion Films, went to Kaohsiung to discuss the film after it was screened.

Evil Will Never Prevail Over Good
Mr. Li continued, “Taiwan has democracy, freedom, peace, and kindness, and is a kind and blessed land. Taiwanese people believe in divine beings. I absolutely believe that Taiwan will not be ruled by the CCP, because heaven has been watching over it since ancient times.

“Falun Gong’s principles of Truthfulness, Compassion, and Forbearance are a powerful force in society. I believe that the power of good will definitely defeat evil, and evil will never prevail over good. The CCP is afraid because divine beings are helping us, and good will prevail over evil is an eternal truth.”

He recommended audience members read two books: Irrefutable Evidence and Nine Commentaries on the Communist Party. He said, “The Nine Commentaries on the Communist Party thoroughly exposes the nature of the communist party and is worth reading.”

Stand Up to Support and Spread the Truth
Dr. Cheng Cheng-bing said, “This film screening is very successful. It’s great! I’m very moved!” He gave a thumbs up and said, “We are very grateful to Falun Gong practitioners, The Epoch Times, Sound of Hope, and other media outlets that report on this. You are all dedicated and selfless, which is really amazing.”


Dr. Cheng Cheng-bing

He said, “Each of us should learn this spirit, stand up to support, and have the courage to expose the truth and fight against the CCP.”",pTfN28TR-SY
@KhalidAdan-i5o,0,Can we all agree this creator deserves more recognition,pTfN28TR-SY
@ThủyTiênBạch-x7r,0,Who else is here before this blows up,pTfN28TR-SY
@mabakakavvcnlanh,0,That part at 2:45 Instant goosebumps,pTfN28TR-SY
@QuốcNguyễn-l5z7i,0,Can we all agree this creator deserves more recognition,pTfN28TR-SY
@hbj-r7j,0,This deserves way more views. Absolutely underrated,pTfN28TR-SY
@WardmanDupaty,0,Can we all agree this creator deserves more recognition,pTfN28TR-SY
@Nerdtendo6366,60,"I can’t believe you single handedly directed, casted, wrote, and designed every aspect of not only A Minecraft Movie, but every movie ever made. Really cool man",GTAGFUy25J4
@pav998,1,6:09 this pufferfish trap is literally a bouncing Betty in Minecraft.,GTAGFUy25J4
@EZpertedNew_Guy6362,1,"did you mean ""i did redstone for a minecraft movie""?",GTAGFUy25J4
@Garfield_Minecraft,1,Really?!,GTAGFUy25J4
@DEMOMANGAMINGREAL,1,Aww man i havent seen the movie yet i cant watch this 😢,GTAGFUy25J4
@angelabarefoot,1,"How incredibly amazing is it to be able to say ""Jared (Hess) and I spoke on the telephone"" and it's one of your favorite movie directors? Betcha didn't see that one coming.  Amazing job! Congratulations.",GTAGFUy25J4
@zaviyargul,1,"Mumbo... make them less confusing ,please",GTAGFUy25J4
@Jr_BlackMagicHydrolics,1,"You should make a banner that says ""Respect your Elders"" with Cubehamster's face on it.",GTAGFUy25J4
@mattsgaming8746,1,"thanks for the spoilers smh, movie is now COMPLETELY unwatchable, im very disappointed and hope you do better going forward (use me as a dislike button 👇👇)",GTAGFUy25J4
@joju997,0,"I love this as a review of a bunch of film concepts. You know what you’re doing in terms of putting things on camera, and seeing what you came up with for a movie is such an interesting thought process",GTAGFUy25J4
@jsinjapan1689,0,Would have been awesome if all he'd taken for payment was a sign saying Mumbo for Mayor somewhere in the village in the movie.,GTAGFUy25J4
@Donkey-Fan,0,The lightning powered chicken cooker looks a bit strange,GTAGFUy25J4
@Boxmaker_animates,0,"So mumbo, warner copywrited over 200 of your videos, and then wanted you to work on the movie?",GTAGFUy25J4
@bookofmistere,0,"Do you think Mumbo enjoyed speaking to Jared...

Jk these builds are wonderful. the mustache in the movie is amazing!",GTAGFUy25J4
@じゅげむ-s6b,0,0:12 THAT WAS YOU?!?!?!?!,GTAGFUy25J4
@Sh1njanRoy,0,HE GOT A MOUSTACHE!!!!!!!!!!,GTAGFUy25J4
@Stressfullyweird,0,:33 >> 7:03 this build has mumbo all over it,GTAGFUy25J4
@Stressfullyweird,0,:33 >> BRO BAS BEEN WORKING ON TYE MOVIE FOR THE PAST 2 YEARS AND HAD TO KEEP IT A SECRET FOR SO LONG?! I feel you Mumbo,GTAGFUy25J4
@Ryder07Davis,0,3:20 so Mumbo created the happy ghasts?,GTAGFUy25J4
@justuknown4059,0,"Jesus loves you all, He even died for you.  He went the most vile pain in this world . But he rose back up and now He will be returning. So please repent before it’s too late. God our gracious father has given us the best gift that can be offered in existence. It’s eternal life with him when Jesus the Lamb of God returns and a relationship with Him. He even offers more than that. All because He truly loves us. He can heal you from everything that draining and dragging you down. Everything that you struggle with; all the pain that you suffer daily and weekly. He knows what you need. He wants to heal you, you just have to let him. Trust in him and have faith that it will be done. Nothing in the is world can take away what you gone through and suffered. This world only provides temporary comfort. But Jesus can set you free from it completely and permanently. Don’t trust this world, because it will deceive and keep you in that dark place that you are in. Nothing in this world will give you peace nor heaven but only the one who created it. Jesus loves you❤️❤️
	◦",GTAGFUy25J4
@yoruscake,10,"How can people enjoy ts 😭, never listened to a song so trash and overrated",riCP9x31Kuk
@mxcxrons5637,10,This is bunnsss😭😭😭😭,riCP9x31Kuk
@vtx.88,7,This shit is so fucking ass please never make music again,riCP9x31Kuk
@charlesmichael2396,6,This is so ass compared to the original,riCP9x31Kuk
@Manguyok,6,This song is ass,riCP9x31Kuk
@mxcxrons5637,6,This is not a song this is a cover with your own goddamm lyrics,riCP9x31Kuk
@SexiestBoyInTheUniverse,5,The original is 1000x better,riCP9x31Kuk
@ASimplework,5,This is a terrible song,riCP9x31Kuk
@TVFilthyDank,5,Cringe ahh song bruh ruined the original 🥀,riCP9x31Kuk
@dark6666dark,5,Not creative steal gotye song,riCP9x31Kuk
@rosskemp8961,4,This is dog shit,riCP9x31Kuk
@bodacious165,4,this shit is so ass,riCP9x31Kuk
@jontullett9068,4,Shit song,riCP9x31Kuk
@WadDeIz_Real,3,God this song is ass,riCP9x31Kuk
@Yxgra,3,"Sampling of 2010s songs, Hmmm no hating but i can't stand with this. It's sucks.",riCP9x31Kuk
@fritzmaputi6447,3,Bad song,riCP9x31Kuk
@bobfreedom7698,3,"This shit isn't a sample it's just a cover of a good song and turning into slop. SOULLESS song, it's just worse in every way",riCP9x31Kuk
@King-Nova,2,This is assssss disgraceful to OG,riCP9x31Kuk
@Banish_4_Cost,2,"I suffer from anxiety, but this song is overhyped and 🚮",riCP9x31Kuk
@swak0076,2,Sampling is ruining the game.,riCP9x31Kuk
@andresmartinezlozano4826,1,remontada épica = otro robo épico para recordar,9F7YXjxSzEs
@stevendorath7268,1,El RATAlona alias el OCHOLONA A.k.A the Negreira boys son un equipucho demasiado recontra l@dronnn pero de mucho cuidado. Pero el que roba es el Madrid no el equipucho que esta en corte por pag@r arbitro por 17 años …,9F7YXjxSzEs
@cesarnelsonpalacioszubieta3573,1,"En ves de asistir a mis compañeros para ganar 1-0
Se siente mejor meter un hat trick y perdé 3-4
Son las palabras de noel noa",9F7YXjxSzEs
@PedroFlores-f1u,1,Ese lamine es un pro,9F7YXjxSzEs
@worldsfinesteamup,0,"Hello, Humans
Humans cause trouble often, but you must be better than those who act worse than animals.

TERRANCE OUT",9F7YXjxSzEs
@famdelvalle1,0,Por ahi escuche que ancelloti puso al real vardrid a ver el partido para que aprendan como armar remontadadas.,9F7YXjxSzEs
@hevelen1771,0,Acerté,9F7YXjxSzEs
@rudychaj775,0,Si eso es penal el barca ya es campeón terrible,9F7YXjxSzEs
@smilysolorzano5146,0,El segundo mayor robo de fútbol y es de el Barcelona de nuevo jajaja,9F7YXjxSzEs
@elsegsto6896,0,We Are Back!,9F7YXjxSzEs
@MarioBriceño-o9w,0,vamos barza si se puede❤,9F7YXjxSzEs
@luisfernandosoto9631,0,Esto si es una reomentada épica y de un equipo que juega y disfruta el partido como si de tratara de una final. Vamos Barca x el campeonato y la Champions. #vamosxtodo,9F7YXjxSzEs
@bladimirmoran704,0,Por fin ponen el último silbido,9F7YXjxSzEs
@DeibeArcangeFariasRomero-n3b,0,Siempre viscal barca ❤,9F7YXjxSzEs
@Luisantoniocastellanos-d8e,0,Y al madrid es el unico q le regalan los penales pa q gane los partidos..,9F7YXjxSzEs
@dayanasalcedo-rc4kh,0,VAmos por esa ligaaaaaaaaaa,9F7YXjxSzEs
@DuckGold-c2e,0,Sertal o sea,9F7YXjxSzEs
@CrisVillela-j3i,0,Hala madrid,9F7YXjxSzEs
@belensaavedra7616,0,Ja 10 minutos le dieron mas,9F7YXjxSzEs
@antonioarcellesoyola1580,0,"Ahora el ""BAR"" decide la liga",9F7YXjxSzEs
@GLITCH,28562,"GLITCH’s next animated show is here!!! Weve been working on this one for over 2 years with PartTimeSeagull and we are SO happy with how it turned out ♥
We are looking to greenlight a FULL SEASON and are currently seeking funding! You can help support us by getting some merch ➡ https://gaslightdistrict.store 
No pressure though, hope you have a great day! 💚",IC8KsZniulw
@Fransje-s3d,2,By the end of the video there is a warning so I copied the headboards want to sing so here’s the following the human threat remains uncontained all denizens are reminded that false slghtings or maliclous reports will be prosecuted as deliberate acts of terror against the gaslight district offenders will be processed according to protocol omega-7 your compliance is mandatory your cooperation is appreciate your fear is unnecessary,IC8KsZniulw
@ghostmangaka,2,"Damn This is such a cool concept! The style is so gritty and fast paced but the plot is still clear to grasp and really interesting 
Love the dante's inferno inspiration",IC8KsZniulw
@nexperplay,1,Skibidi toilet 78 🤯🤯🤯🤯🤯🤯👀👀👀👀👀,IC8KsZniulw
@ermakiross7994,1,"Watched the pilot during the premiere with a large pizza and a bottle of good cider😏
All the characters are brilliant! It's even hard to pick a favourite💚
It's pure madness, it's like they've brought those nasty spongebob shots to life>:)
I'll be with this project until the end, just like I was with the Drones😈

Let it be GASLIGHT GASLIGHT GASLIGHT💚",IC8KsZniulw
@elweydelescudo4081,1,Huh que show mas intrigante 🤏😎👌,IC8KsZniulw
@EndishGal,1,"Damn.. the animation is so smooth and nice to look at. This is the first time where I'm not entirely disgusted by blood, and it's cause of the nice visuals. Hopefully kids won't stumble on this one, it's nice to have something this wild and visually stunning for once. Great job guys! Can't wait for the next episode :3.",IC8KsZniulw
