video_id,title,channel,category_id,category,views,likes,description,tags,url,published_at,comment_count,country
Vj4cr2Ijm6U,시구 후 대참사😱(feat.유희관),스포츠야미 SportsYummy,17,스포츠,1828253,11177,"설인아는 시구 마치고 퇴장 중  
그.런.데… 뒤에 유희관은 바지랑 사투 중?  
이 조합, 진짜 실화냐ㅋㅋㅋ  
“해명 가능?” 한 마디로 모든 게 설명되는 레전드 투샷.

#이거해명가능 #시구영상 #설인아 #유희관 #MLB아님KBO #레전드장면 #스포츠야미","설인아,유희관,시구,해명가능,야구영상,레전드시구,스포츠야미,웃긴영상,KBO,바지정리",https://www.youtube.com/watch?v=Vj4cr2Ijm6U,2025-04-18T08:49:12Z,199,KR
UQu-gBTPGkA,투수들의 ㅈ빠지는 자세,잇다,17,스포츠,2415989,14364,,,https://www.youtube.com/watch?v=UQu-gBTPGkA,2025-04-17T11:22:18Z,120,KR
CCtdzsPpTl8,모두를 놀라게 한 이정후의 추적 속도. '바람의 손자'인 이유 (메이저 리그) #이정후 #하이라이트 #shorts,YNY ,17,스포츠,1320994,19253,더 멋진 스포츠 순간을 위해 @ynyese,"이정후 MLB 하이라이트,이정후 홈런,이정후 수비,이정후 타격,MLB 이정후,이정후 비디오,이정후 경기 하이라이트,이정후 MLB 기록,이정후 최신 하이라이트,이정후 선수 분석,이정후 MLB 뉴스,이정후 베스트 플레이,이정후 하이라이트 모음,이정후 스윙,이정후 전환,이정후 경기 요약,이정후 MLB 팀,이정후 MLB 통계,이정후 팬 반응,이정후 인터뷰,이정후 시즌 하이라이트,이정후 최고의 순간,이정후 MLB 드래프트,이정후 연봉,이정후 경력,이정후 포지션,이정후 MLB 데뷔,이정후 스카우팅 리포트,이정후 경쟁자,이정후 MVP 후보,이정후 경기 일정,이정후 팀 동료,이정후 시즌 목표,이정후 훈련,이정후 기록 갱신,이정후 MLB 팬클럽,이정후 유니폼,이정후 팀 역사,이정후 경기 리뷰,이정후 하이라이트 리액션",https://www.youtube.com/watch?v=CCtdzsPpTl8,2025-04-18T03:32:05Z,301,KR
zgKgLYN_KOE,2루 공짜로 먹기 ㅋㅋ,야구위키,17,스포츠,2215792,22751,,"#MLB,#야구,#스포츠",https://www.youtube.com/watch?v=zgKgLYN_KOE,2025-04-16T08:01:12Z,297,KR
ikgVBNQdbd8,경기 후 상대의 턱을 돌려버린 파이터의 처참한 최후,밈튜브,17,스포츠,2479268,28732,,,https://www.youtube.com/watch?v=ikgVBNQdbd8,2025-04-15T11:01:07Z,553,KR
tmst-_KJDAM,이종범이 보였던 이정후의 플레이 #Shorts,스포타임,17,스포츠,1305482,27379,"👇 2025 MLB 시청하기 👇
SPOTV NOW 💻📱 ☞ https://spotv.net/mlb
SPOTV PRIME 📺👀 ☞  https://www.spotvprime.co.kr/channel","이정후,이정후 안타,이정후 번트,이정후 기습 번트,이정후 활약,이정후 이슈 이정후,이정후 대타,이정후 2루타,이정후 타점,이정후 적시타,이정후 이슈,이정후 경기,샌프란시스코 경기,SF 경기,샌프란시스코 하이라이트,이정후 홈런,이정후 경기 하이라이트,이정후 하이라이트,이정후 경기 보기,샌프란시스코 경기 보기,이정후 경기 활약,이정후 MLB,MLB 경기,메이저리그 경기,MLB 경기 하이라이트,MLB 하이라이트,메이저리그 경기 하이라이트",https://www.youtube.com/watch?v=tmst-_KJDAM,2025-04-19T01:47:09Z,1284,KR
sDMmeUeKR3Q,너희 이런 공은 뺏어봤냐? 상대 팀도 어이없는 장면들,스포쇼츠,17,스포츠,1956568,25352,#메시 #축구 #맨티스 #football #힐투볼롤 #soccer #토트넘 #shrots #손흥민 #epl #네이마르 #호날두,"피파온라인,피파4,피온4,FC24,FC온라인4,FC모바일,피모,맨체스터시티,레알마드리드,더 브라위너,호날두,메시,김민재,손흥민,정우영,대한민국,챔스,챔스8강,홀란드,벨링엄,크루투아,EPL,라리가,아드리아누,호나우두,펠레,후계자,충격적,네이마르,가린샤,비운의선수,박지성,맨체스터유나이티드,영국,야말,라민야말,바르셀로나,FC바르셀로나,파리생제르망,대한민국축구대표팀,홍명보,축구협회,이강인,스페인,엘클라시코,바르셀로나FC,음바페,부폰,잠브로타,이탈리아,월드컵우승,정몽규,바이에른뮌헨,포든,파머,콜파머,더브라위너,맨시티,첼시,이자크,맨유,맨체스터 시티,루니,베컴,반니스텔루이,칸토나,브로노페드난데스,아자르,뮌헨,바이헤른민휀,황희찬,백종원,비빔,독일,잉글랜드,뮐러,뤼디거,케인,캐인,바이헤른뮌헨,키미히,지단,샤비,차비,슈슈,이니에스타,잭윌셔,브루노,드맨,아이콘매치,넥슨아이콘매치,조타,리버풀,포르투칼,카카,황인범,파브레가스,비니시우스,발롱도르,안토니,누녜스,리버플,파리생제르맹,오징어게임,성기훈",https://www.youtube.com/watch?v=sDMmeUeKR3Q,2025-04-16T12:01:43Z,143,KR
ccy3Km6kHO4,보드가 부서졌는데...,조각조각,17,스포츠,2607604,38201,보드가 부서졌는데...,,https://www.youtube.com/watch?v=ccy3Km6kHO4,2025-04-14T12:03:00Z,102,KR
sxtmnLpqRzI,'돈연아'라는 비아냥에도 김연아가 광고에 집착한 진짜 이유 #김연아 #피겨스케이팅,한국은 빠밤!!!,17,스포츠,2972690,86838,'돈연아'라는 비아냥에도 김연아가 광고에 집착한 진짜 이유 #김연아 #피겨스케이팅,,https://www.youtube.com/watch?v=sxtmnLpqRzI,2025-04-14T22:01:03Z,3374,KR
IOpLF-s0jiM,카메라에 잡힌 안세영의 눈물,셔틀콕잼,17,스포츠,2658256,58920,"안세영 선수의 절친이기도 한 인도네시아 툰중 선수가 경기 중 부상을 당하자, 안세영 선수가 보인 행동은 왜 그녀가 여왕으로 군림하는지 확인시켜 주었습니다.",,https://www.youtube.com/watch?v=IOpLF-s0jiM,2025-04-14T23:38:21Z,915,KR
walbsOgceuw,손흥민의 인생을 하루에 눌러 담는다면?,들똑노 [들으면 똑똑해지는 노래],17,스포츠,1392322,33642,,,https://www.youtube.com/watch?v=walbsOgceuw,2025-04-17T07:00:55Z,194,KR
aZb5kA0Zd0E,깎은 연봉 올려줬는데 옵션까지 달라는 남자의 이유,찐쇼츠TV,17,스포츠,1256798,16439,#예능 #야구 #이대호 #윤석민 #유희관,"예능,야구,이대호,윤석민,유희관",https://www.youtube.com/watch?v=aZb5kA0Zd0E,2025-04-17T11:00:02Z,167,KR
22V0ehAJUok,선수들의 놀라운 팬 서비스 순간들,진짜 잠깐만,17,스포츠,2064167,58212,#a,,https://www.youtube.com/watch?v=22V0ehAJUok,2025-04-15T07:00:04Z,523,KR
C2czxBoubkk,호날두가 양보하면 벌어지는 일,풋볼러버,17,스포츠,2681043,63910,,,https://www.youtube.com/watch?v=C2czxBoubkk,2025-04-13T09:30:05Z,735,KR
WhUIihJPl14,양궁에 이어 사격까지 중국을 갖고놀은 16세,대박s쇼츠,17,스포츠,5504469,142053,#7,,https://www.youtube.com/watch?v=WhUIihJPl14,2025-04-10T11:10:01Z,903,KR
vwbgIzKKPw0,아니 이게 말이되냐? 06년생 농구선수 팔길이 수준,면류관,17,스포츠,857620,11093,,,https://www.youtube.com/watch?v=vwbgIzKKPw0,2025-04-18T08:11:07Z,189,KR
P-SHrE2Tcms,여기 라팍 아니지?,별의별것,17,스포츠,832049,15077,#shorts #프로야구 #삼성라이온즈 #원태인 #구자욱 #별의별것,,https://www.youtube.com/watch?v=P-SHrE2Tcms,2025-04-17T15:43:05Z,447,KR
zSHPaX0Yf5U,장례식때 틀어줄 영상,י,17,스포츠,472756,10868,,,https://www.youtube.com/watch?v=zSHPaX0Yf5U,2025-04-19T03:13:01Z,106,KR
2riiIot2Ais,코너킥에서 골대까지 스로인으로 던질 수 있다고..? #shorts #뭉쳐야찬다4,예능내컷,17,스포츠,1021983,21796,#shorts #뭉쳐야찬다4 #박항서 #안정환 #김남일 #이동국,,https://www.youtube.com/watch?v=2riiIot2Ais,2025-04-16T06:21:00Z,147,KR
XKk8qmbDdDY,돌아버린; 아이돌 시구 모음,입덕갤러리,17,스포츠,1671741,36008,"폼 미친 아이돌 시구 모음
Legendary Idol Pitch Form
Screen-based Social Performance

아이돌의 시구는 단순한 공 던지기가 아니다.
그들의 등장만으로도 경기장은 무대가 되고,
공 하나에 담긴 폼은 무대를 찢던 그 자세 그대로다.

순한맛 — 아이브 장원영
얼굴에서 끝난 줄 알았는데
노래 타이밍까지 완벽.
시구도 완벽한 아이돌

— 에스파 카리나
던질 때 무심한데
스트라이크네

— 뉴진스 민지
와 진짜 피지컬 원탑이다.
폼, 각도, 밸런스까지 뭐냐고.
체육계가 놓친 인재

보통맛 — 에이핑크 보미
아이돌 시구의 전설.
시속 76km
유희관이.. 몇 이더라..? 

매운맛 — 태미
그냥
와... 돌았네.

설명 필요 없다.

이 영상은 그런 순간들을 찬란하게 스크린에 옮겨 담는다.
던지는 자의 자세, 받는 자의 감탄.
스포트라이트는 그들에게 있었다.",,https://www.youtube.com/watch?v=XKk8qmbDdDY,2025-04-15T10:00:52Z,243,KR
8rXuNP5mIJk,"""제가 저분께 어... 뭐라고 했죠?""",야구채널S,17,스포츠,449820,5776,#shorts #야구 #프로야구 #kbo,"야구,프로야구,KBO",https://www.youtube.com/watch?v=8rXuNP5mIJk,2025-04-20T08:27:35Z,129,KR
CItOYUlPZPI,다 막는 골키퍼 로봇,지식창,17,스포츠,1487521,21234,,,https://www.youtube.com/watch?v=CItOYUlPZPI,2025-04-14T07:00:06Z,169,KR
hu4oLj8bJIc,다저스 내야수에게 투수를 시켰다고? ㄷㄷ,조미디,17,스포츠,1402079,9545,다저스 내야수에게 투수를 시켰다고? ㄷㄷ,shorts,https://www.youtube.com/watch?v=hu4oLj8bJIc,2025-04-15T10:00:57Z,97,KR
42RMdmDyDMk,왜 미국 농구 대표팀은 올림픽 선수촌에 안 들어갈까?,비더스(Behind The Sports),17,스포츠,828527,8636,,,https://www.youtube.com/watch?v=42RMdmDyDMk,2025-04-18T13:00:07Z,195,KR
LhsR9rZmItU,포수가 아닌 투수가 싸인 낼 수 있는 이유,야신야덕,17,스포츠,1326201,9376,"#삼성라이온즈 #후라도 #하이라이트 #피치컴

구독, 좋아요, 알람설정은 큰힘이 됩니다♥

⊙ 비즈니스 문의 (광고/출연/행사)
☞ 비지니스메일 :  chokci100@gmail.com
☞ 빡코메일 :  misonim18@gmail.com
☞ 인스터그램 : Jinkbros
☞ 틱톡 : Jinkbros

⊙ Business Inquiries (Advertising/Appearances/Events)
☞ Business Email: chokci100@gmail.com
☞ Creator's Email: misonim18@gmail.com
☞ Instagram: Jinkbros
☞ TikTok: Jinkbros","빡코,야구유튜버,Baseball,野球（やきゅう）,棒球,棒球博主,野球系ユーチューバー,Baseball YouTuber,韓国女性（かんこくじょせい）,韩国女性,トクサンTV【A&R】,qooninTV",https://www.youtube.com/watch?v=LhsR9rZmItU,2025-04-15T12:54:18Z,258,KR
06EJAStZ5oc,레알 마드리드 레전드의 슛을 안 보고 막겠다는 골키퍼,축구어때,17,스포츠,1794300,29089,#라모스 #축구 #승부차기 #페널티킥,,https://www.youtube.com/watch?v=06EJAStZ5oc,2025-04-13T21:00:01Z,190,KR
cmbB1PhyFRs,아들 괴롭히는 농구부 농구로 참교육 #18어게인 #드라마쇼츠 #쇼츠 #jtbc,Kdrama TV,17,스포츠,2299696,40145,#18어게인 #이도현 #윤상현 #김하늘 #위하준 #김유리 #노정의 #려운 #드라마쇼츠 #쇼츠 #shorts #jtbc #drama,,https://www.youtube.com/watch?v=cmbB1PhyFRs,2025-04-12T09:00:51Z,201,KR
B_Mwoch-ee8,가짜 축구공을 내리치시오,빅토리,17,스포츠,313103,14181,#shorts,"빅토리,쇼츠,youtuber",https://www.youtube.com/watch?v=B_Mwoch-ee8,2025-04-20T04:30:14Z,59,KR
_d3JSdOO5p0,서장훈 인생 처음으로 꼼수 쓰게 만든 중국 선수,오늘의 스포츠,17,스포츠,634441,3215,"출처 : 무릎팍도사 🚀

이 영상은 사람들에게 재미를 주고 동기를 부여하기 위한 목적으로 제작되었으며, 저작권법 제35조의5(공정한 이용)에 따라 원 저작물에 비평, 해석, 재구성을 더해 새로운 가치를 창출하였습니다.
원 저작권자께서 이와 관련해 문제가 있으시다면 연락 주시면 신속히 조치하겠습니다.

저작권 문제에 대해 인지하고 있으며 문제 있을 시 이메일로 연락 주시면 빠르게 조치하겠습니다: blackdonutmusic@gmail.com",,https://www.youtube.com/watch?v=_d3JSdOO5p0,2025-04-18T10:00:58Z,68,KR
YfVT4e10roA,인생 100회차인 레전드 잼민이 ㅋㅋ,떠튜브,17,스포츠,379842,13498,,,https://www.youtube.com/watch?v=YfVT4e10roA,2025-04-19T12:36:38Z,56,KR
4_-mNWhycwc,양의지를 주저앉힌 역대급 삼진 ㅋㅋ  feat. ABS,알쓸야구,17,스포츠,358458,5712,"=========================================
★ 구독, 좋아요, 알람설정은 필수!
KBO 및 야구에 대한 모든 정보와 이슈를 유익하고 자세하게 전해드립니다!
=========================================
#프로야구 #kbo리그  #야구하이라이트","KBO,한국 야구,KBO정보,야구규칙,한국야구,웃긴야구,사회인야구,야구기본,KBO전력,야구분석,야구전력,야구장난,야구매너,야구아찔,행복야구,야구 해설,야구 캐스터,캐스터,야구 해설 레전드,해설 레전드,2025 KBO,KBO 개막,개막전,야구 개막,야구 개막전,kbo 개막전,2025 개막전,기아 타이거즈,두산 베어스,양의지,양의지 장난,양의지 두산,ABS,ABS 야구,야구 ABS,ABS 삼진,ABS 존,깡통존,로봇 심판,야구 로봇 심판,ABS 양의지",https://www.youtube.com/watch?v=4_-mNWhycwc,2025-04-20T11:15:01Z,312,KR
oj2sLAV1sOw,맥그리거의 그 움직임,SPORTYMEDIA,17,스포츠,465741,12577,#shorts,,https://www.youtube.com/watch?v=oj2sLAV1sOw,2025-04-19T00:00:50Z,217,KR
RL-Kxoi_m88,울컥한 골키퍼 동생 (칩슛 테스트),JK 아트사커 온라인,17,스포츠,646984,10705,"칩슛 훈련 중 나온 에피소드입니다~
여러분은 어떤식으로 화난 동생을 달래시나요?

#shorts","무회전,슈팅 실험,축구 분석,테스트,조기축구,연차별 골키퍼,유럽 선수",https://www.youtube.com/watch?v=RL-Kxoi_m88,2025-04-18T09:36:13Z,56,KR
a_gk1U8IC_g,"[MLB] 초구부터 상상도 못한 예측불허 번트, 이정후! (04.19)",SPOTV,17,스포츠,773757,21830,"👇 2025 MLB 시청하기 👇

SPOTV NOW 💻📱 ☞ https://spotv.net/mlb

SPOTV PRIME 📺👀 ☞  https://www.spotvprime.co.kr/channel","SPOTV,스포티비,이정후,샌프란시스코,LA에인절스",https://www.youtube.com/watch?v=a_gk1U8IC_g,2025-04-19T01:55:21Z,1008,KR
