video_id,title,channel,category_id,category,views,likes,description,tags,url,published_at,comment_count,country
sNY_2TEmzho,Kendrick Lamar & SZA - luther,KendrickLamarVEVO,10,음악,12553919,906001,"Kendrick Lamar “GNX” is available now: https://my-gnx.com/
 
Director: Karena Evans
Production Company: project3 / Fela
Executive Producers: Cornell Brown, Taj Critchlow, Dean Rosen
Producers: Kendrick Lamar, Dave Free, Tina Chuldzhyan, Fuliane Petikyan, Jamie Rabineau, Sam Canter
Director of Photography: Adam Newport-Berra
1st AD: Evrard Salomon
Production Designer: Lauren Nikrooz
Wardrobe Department Head: Karizza Sanchez
Wardrobe Stylist (KL): Taylor McNeill
Wardrobe Stylist (SZA): Alejandra LaPilusa
Wardrobe Stylist (Cast): Jess Mori
Editor: Kat Webber
VFX: Sunset Edit
Sound Design: Concrete Sound
Color: Mikey Rossiter
Commissioner: Michelle An
 
https://shop.my-gnx.com
https://www.instagram.com/kendricklamar
https://twitter.com/kendricklamar
https://www.facebook.com/kendricklamar
 
#luther #KendrickLamar #SZA #GNX 

Music video by Kendrick Lamar, SZA performing luther.© 2025 pgLang, under exclusive license to Interscope Records","Kendrick Lamar,SZA,pgLang,under exclusive license to Interscope Records,Hip Hop",https://www.youtube.com/watch?v=sNY_2TEmzho,2025-04-11T16:01:32Z,51388,US
41O_MydqxTU,Jack Black - Steve's Lava Chicken (Official Music Video) | A Minecraft Movie Soundtrack | WaterTower,WaterTower Music,10,음악,11438020,158665,"Steve's Lava Chicken (Official Music Video), from the #OriginalSoundtrack of A Minecraft Movie
Performed by Jack Black
Available now: https://lnk.to/MinecraftMovieSDTKID

Subscribe to WaterTower Music on YouTube:
http://bit.ly/WaterTowerSub

Listen to more: https://www.youtube.com/playlist?list=PLBKadB95sF44XzSGYF6ZGqZPFW7LjzUcC

#MinecraftMovie #Minecraft

Tracklist:
1. I Feel Alive - Jack Black
2. When I'm Gone (""A Minecraft Movie"" Version) - Dirty Honey
3. Change Song - Dayglow
4. Zero to Hero - BENEE
5. Could This Be Love? - Bret McKenzie
6. Just Can't Get Enough (from ""A Minecraft Movie”) [Instrumental Version] - Jamieson Shaw
7. Steve's Lava Chicken - Jack Black
8. Birthday Rap - Jack Black & Jason Momoa
9. Ode to Dennis - Jack Black
10. Minecraft (from “A Minecraft Movie”) - Mark Mothersbaugh
11. Mintage  - Mark Mothersbaugh
12. Midport Village - Mark Mothersbaugh
13. Day to Night - Mark Mothersbaugh
14. Steve in The Nether - Mark Mothersbaugh
15. Chicken Fight Club - Mark Mothersbaugh
16. I Need a Win, Man - Mark Mothersbaugh
17. I'm Coming With / Minecraft - Mark Mothersbaugh
18. Nitwit Crosses and Steve Finds / Minecraft - Mark Mothersbaugh
19. Woodland Mansion Planning - Mark Mothersbaugh
20. Steve vs. Malgosha - Mark Mothersbaugh
21. Piglins Attack - Mark Mothersbaugh
22. Heroic Henry / Minecraft - Mark Mothersbaugh
23. Let's Go Fight Some Pigs - Mark Mothersbaugh
24. Run from the Great Hog - Mark Mothersbaugh
25. Back in The Nether - Mark Mothersbaugh

About A Minecraft Movie: 
From Warner Bros. Pictures and Legendary Pictures and starring Jason Momoa and Jack Black, A Minecraft Movie, directed by Jared Hess, is the first ever big screen, live-action adaptation of Minecraft, the best-selling video game of all time. Welcome to the world of Minecraft, where creativity doesn't just help you craft, it's essential to one's survival! Four misfits—Garrett ""The Garbage Man"" Garrison (Momoa), Henry (Hansen), Natalie (Myers) and Dawn (Brooks)—find themselves struggling with ordinary problems when they are suddenly pulled through a mysterious portal into the Overworld: a bizarre, cubic wonderland that thrives on imagination. To get back home, they'll have to master this world (and protect it from evil things like Piglins and Zombies, too) while embarking on a magical quest with an unexpected, expert crafter, Steve (Black). Together, their adventure will challenge all five to be bold and to reconnect with the qualities that make each of them uniquely creative…the very skills they need to thrive back in the real world.  

Connect with A Minecraft Movie:
Instagram: https://www.instagram.com/AMinecraftMovie
TikTok: https://www.tiktok.com/@AMinecraftMovie
Facebook: https://www.facebook.com/AMinecraftMovie
X: https://x.com/AMinecraftMovie

Connect with WaterTower Music:
Instagram: https://www.instagram.com/watertowermusic
TikTok: https://www.tiktok.com/@watertowermusic
Facebook: https://www.facebook.com/WaterTowerMusic
X: https://x.com/watertowermusic
Official site: https://www.watertower-music.com/

About WaterTower Music:
WaterTower Music, the in-house label for the WarnerMedia companies, releases recorded music as rich and diverse as the companies themselves. It has been the soundtrack home to many of the world’s most iconic films, television shows and games since 2001. Featured releases include the soundtracks for Aquaman, The Hobbit, Interstellar, Game of Thrones, Crazy Rich Asians, King Arthur, Zack Snyder’s Justice League, Westworld and Dune.

Jack Black - Steve's Lava Chicken (Official Music Video) | A Minecraft Movie Soundtrack | WaterTower
https://youtu.be/41O_MydqxTU","Movie soundtracks,movie soundtracks playlist,watertower music,film soundtrack,Music,Soundtrack,film music,best soundtracks of 2025,minecraft,Jack Black,Danielle Brooks,Jared Hess,Emma Myers,Sebastian Hansen,Jennifer Coolidge,Overworld,Netherworld,Piglins,Malgosha,Steve,Garbage Man,Garrett,Rock,minecraft song,minecraft theme,Henry,Natalie,Dawn,Creepers,Zombies,Villagers,Nitwit,crafting,mining,lava,chicken,la la la lava,ch ch ch chicken,lava chicken song",https://www.youtube.com/watch?v=41O_MydqxTU,2025-04-09T18:12:30Z,4344,US
7kyHvPNbugk,BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video),BigXthaPlug,10,음악,7702723,180486,"BigXthaPlug - All The Way feat. Bailey Zimmerman (Official Music Video)

Stream All The Way: https://symphony.to/bigxthaplug-2/all-the-way 

🔔 Subscribe to BigXthaPlug's channel: https://bit.ly/3SLQimL

Follow BigXthaPlug:
https://www.instagram.com/bigxthaplug
https://twitter.com/BigXthaPlugg
https://www.tiktok.com/@bigxthaplug_
https://www.facebook.com/p/bigxthaplug-100063805581381/
https://www.bigxthaplugofficial.com/
Everything BigX: https://bigxthaplug.komi.io/

Follow Bailey Zimmerman:
https://www.tiktok.com/@bailey.zimmerman  
https://www.facebook.com/baileyzimmermanmusic  
https://www.instagram.com/bailey.zimmerman  
https://www.twitter.com/baileyzimmerman  

Lyrics:

Don’t let me down easy 
If you’re gonna leave me 
Baby go and leave me all the way 
Don’t ask for all your things back
Cussin’ out my name yeah
Just to go and take back what you say 
Burn all the bridges 
Don’t ask forgiveness
Walk away like I’m someone you hate 
Don’t let me down easy 
If you’re gonna leave me 
Baby go and leave me all the way

Aye, if it's over it's over so f*ck it
Just don't act like my love wasn't nothing 
Like I wasn't the one you was holding at night telling all your secrets and hugging
Cause you right, it's too good to be true
Was a point all I needed was you 
But sh*t time after time all this fussing and fighting it's time you do what you do
And it's cool, mama said there was fish in the sea 
I got lost in the pool
Knew it was coming, I watched how you move, 
how you turned your back on me and leave Me to lose
Remember the text how you said that you do
Said that you'd never leave we would fight til it’s due
But as it went on I was fighting for you
Sent a text it turned green why the f*ck it ain't blue 
Guess you gone and I get it
Said you stay and you wanted my name but you left so I'm guessing that  you never meant it 
Said you’d try and hold on cause the love was so strong now I'm standing alone in this kitchen
Singing sad songs but I'm knowing that this sh*t don't last long
If you're leaving then leave cause your bags gone
But just know that you can never come back home

Don’t let me down easy 
If you’re gonna leave me 
baby go and leave me all the way 
Don’t ask for all your things back
Cussin’ out my name yeah
Just to go and take back what you say 
Burn all the bridges 
Don’t ask forgiveness
Walk away like I’m someone you hate 
Don’t let me down easy 
if you’re gonna leave me 
baby go and leave me All the way

Aye, if you say that you done then no takes backs 
Said you fell outta love and I hate that
But see me I was stuck like a drug really fiening for love and somehow I can't shake back
When you walked out that door I was hurting
All the dreams in my head you was perfect
You remember the very first time that we chilled and I reached for your hand where the nerves at
Time will pass cause sh*t that’s what it do it be time I be sick sitting thinking about you 
It was death do us apart till you gave me the blues 
Really played with my heart had me lost in the view
Thought this sh*t was fair game but you made up the rules 
On my hear left a scar and a bruise
Hope that you can stand on all the sh*t that you did cause I’m done 
Yeah I’m finally through

Don’t let me down easy 
If you’re gonna leave me 
Baby go and leave me all the way 
Don’t ask for all your things back
Cussin’ out my name yeah
Just to go and take back what you say 
Burn all the bridges 
Don’t ask forgiveness
Walk away like I’m someone you hate 
Don’t let me down easy 
If you’re gonna leave me 
Baby go and leave me all the way

#BigXthaPlug #baileyzimmerman #newmusic","bigxthaplug,bigxtheplug,big x the plug,big x tha plug,bigxtraplug,bigx the plug,bigxthaplug lyrics,bigxthaplug shorts,bigxthaplug bailey zimmerman song,bigxthaplug country song,bailey zimmerman,all the way bigx,all the way bailey zimmerman,bailey zimmerman all the way,bigx all the way music video,all the way music video,bigxthaplug all the way,bailey zimmerman bigxthaplug new song,bigxthaplug music video,bigx bailey zimmerman,bailey zimmerman bigxthaplug",https://www.youtube.com/watch?v=7kyHvPNbugk,2025-04-04T19:00:06Z,6042,US
v_5qP1YukCA,She Will,Lil Wayne - Topic,10,음악,370018,5885,"Provided to YouTube by Universal Music Group

She Will · Lil Wayne · Drake

She Will

℗ 2011 Cash Money Records Inc.

Released on: 2011-08-16

Producer: T-Minus
Recording Engineer: Michael “BANGER” Cadahia
Recording Engineer: Edward Lidow
Recording Engineer: Noah ""40"" Shebib
Mixing Second Engineer, Recording Second Engineer: Elizabeth Gallardo
Mixing Engineer: Fabian Marascuillo
Mastering Engineer: Brian ""Big Bass"" Gardner
Composer Lyricist: D. Carter
Composer Lyricist: A. Graham
Composer Lyricist: Tyler Williams

Auto-generated by YouTube.","Lil Wayne,リルウェイン,リル・ウェイン,Drake,ドレイク,She Will,シー・ウィル,シー・ウィル feat. ドレイク",https://www.youtube.com/watch?v=v_5qP1YukCA,2025-04-16T04:03:10Z,1858,US
RUPOZzXyEe8,Ángela Aguilar - Nadie Se Va Como Llegó (Video Oficial),Angela Aguilar Oficial,10,음악,1550121,54813,"Suscríbete a mi canal haciendo click aquí 👉 https://cutt.ly/bymXR8Y 

🚩 No te pierdas de nada siguiéndome en redes sociales: 
- Instagram: https://www.instagram.com/angela_aguilar_/ 
- TikTok: https://www.tiktok.com/@angelaaguilar_ 
- Facebook: https://www.facebook.com/AngelaAguilarOficial/ 
- X: https://x.com/AngelaAguilar__ 
- Canal WhatsApp: https://whatsapp.com/channel/0029Vah2E88AzNbsiYI3zm3l","angela aguilar,nuevo angela aguilar,angela aguilar 2025,nadie se va como llego,nueva cancion de angela aguilar,regional mexicano",https://www.youtube.com/watch?v=RUPOZzXyEe8,2025-04-17T00:00:06Z,15356,US
MgcWdsTjqgs,EBK Jaaybo - Long Live My Brother (Official Music Video),EBK Jaaybo,10,음악,1164110,43036,"#LONGLIVEMYBROTHER -  OUT ON ALL PLATFORMS

Socials:
      Instagram |  https://www.instagram.com/ebkjaaybo
           Tik Tok |  https://www.tiktok.com/@ebkjaaybo_
            Twitch | https://www.twitch.tv/nightingalejaaybo
Vlog Channel | https://youtube.com/@ebkjaaybovlog

For business inquiries :
Email : JaymaniGormanebk@gmail.com 

Streaming Platforms:
 Apple Music | https://music.apple.com/us/artist/ebk-jaaybo/1546909526 
          Spotify | https://open.spotify.com/artist/7iKgSlIINjat3bsCYiNMYX
  Soundcloud | https://on.soundcloud.com/UyZFs

#ebkjaaybo #longlivemybrother #rap","ebk jaaybo,ebk,ebk young joc,young slobe,ebk tootie,ebk jublockshotta,ebk osama,ebk leebo,ebk lil play,daboii,bbg steppaa,li rye,djay ghost,r3 da chiliman,sugar hill ddot,jblacc,db boutabag,ebk jaaybo nojumper,ebkjaaybo,ebkjaaybo nojumper,ebkjaaybo no jumper,ebkjaaybo adam22,ebk jaaybo adam22,jaaybo,boogieman,ebkjaaybo boogieman,boogieman tiktok,the biggest g,first day out,jerryphd,fuck everybody,ebk jaaybo fuck everybody,fuck everybody video",https://www.youtube.com/watch?v=MgcWdsTjqgs,2025-04-11T21:00:07Z,2274,US
wCdGS39d96w,Christian Nodal - Amé (Video Oficial),ChristianNodalVEVO,10,음악,4748299,130055,"Christian Nodal - Amé | Video Oficial

Escúchala y guárdala en plataformas
› https://Nodal1.lnk.to/AME

Escucha los éxitos de Christian Nodal: https://SonyMexico.lnk.to/ChristianNodalPLExitos
Ve más videos de Christian Nodal: https://www.youtube.com/playlist?list=PL2cg72xd9U-hrEALNia_s_xzfysuNoiFX

Sigue a Christian Nodal en
› TikTok: https://www.tiktok.com/@nodal
› Instagram: https://www.instagram.com/nodal/
› Facebook: https://www.facebook.com/christiannodaloficialmx

Letra / Lyrics

Si te olvido
Platícame la historia de nosotros
Cuéntame de dónde te conozco
Para ver si así recuerdo poco a poco

Si te olvido
Cuéntame por qué me enamoré
Y cómo te preparas el café
Dame el primer beso por segunda vez
¿Cuál fue la primer balada que te dediqué?
Si te olvido, solo cuenta que te amé

Amé
Las mañanas que empezaban con un beso
Cuando el aire despeinaba tu cabello
El brillo en el anillo de tu dedo

Y amé
Cuando cada luna fue luna de miel
Dibujarnos las arrugas en la piel
Si te olvido, nunca olvides que te amé
Amén

Amé
Las mañanas que empezaban con un beso
Cuando el aire despeinaba tu cabello
El brillo en el anillo de tu dedo

Y amé
Cuando cada luna fue luna de miel
Dibujarnos las arrugas en la piel
Si te olvido, nunca olvides que te amé
Amén

#ChristianNodal #Amé

(C) 2025 Sony Music Entertainment México, S.A. de C.V. Bajo Distribución en Exclusiva de Christian Nodal","latin,latin music,musica en español,mexico,video,video oficial,video con letra,lyric,lyrics video,video letra,letra de la canción,christian nodal,ame,banda,romanticas,canciones romanticas,mariachi,balada,balada romantica,christian nodal ame,ame christian nodal,canciones para dedicar,Amé,Intense,Mariacheño,Melancholy,Nostalgic,Reflective,Sad,Sentimental",https://www.youtube.com/watch?v=wCdGS39d96w,2025-04-11T00:00:26Z,15345,US
WnQKxEt3pi8,Legends,Quavo - Topic,10,음악,936942,24253,"Provided to YouTube by Universal Music Group

Legends · Quavo · Lil Baby

Legends

℗ 2025 Quality Control Music, LLC, under exclusive license to UMG Recordings, Inc.

Released on: 2025-04-11

Producer: Wheezy
Producer: ATL Jacob
Recording Engineer, Rapvocalist: Quavo
Recording Engineer: Zeus Negrete
Recording Engineer: Miguel ""Wav Surgeon"" Correa
Mixing Engineer: Manny Marroquin
Mastering Engineer: Colin Leonard
Rapvocalist: Lil Baby
Aand Radministrator: Elizabeth Isik
Composer Lyricist: Quavious Marshall
Composer Lyricist: Dominique Jones
Composer Lyricist: Wesley Glass
Composer Lyricist: Jacob Canady

Auto-generated by YouTube.","Quavo,クエイヴォ,Lil Baby,リルベイビー,リル・ベイビー,Legends",https://www.youtube.com/watch?v=WnQKxEt3pi8,2025-04-10T10:01:37Z,290,US
Gm_rzcTNZv4,803Fresh - Boots On The Ground [Where Them Fans At] (OFFICIAL AUDIO),803Fresh,10,음악,598330,5333,"803Fresh - Boots On The Ground (Official Audio) 
Where Them Fans At?

Stream/Download here: https://803fresh.lnk.to/bootsontheground

Where Dem Fans At?

Boots on the Ground
by 803Fresh​
LYRICS:
Lord have mercy
the Wizard got them bang
live in the building yeah yeah I dance
my heart dancing huh you ready
where them fans at
where them fans at
where them fans at
where them fans at
hit me one time
oh oh oh oh oh
I got my boots on the ground
boots on the ground
oh oh oh oh oh oh
I got my boots on the ground boots on the ground
where the fans at
get up out your seat
let your body move
cowboys and cowgirls they're feeling that groove
sipping on Moonshine fire fire rolling
i'mma get behind that thing girl
and hold it hold it hold it hold it
oh oh oh oh
got my boots on the ground
boots on the ground yes sir where them thangs at
oh oh oh oh oh
got my boots on the ground boots on the ground
fans please where them thangs at
hope you got good knees cause we gonna get it up
everybody's dancing to that juke joint love
hold on to your wig hold on to your man
cause the step is in the building y'all
and they throwing them fans
come on whoa oh whoa oh whoa
got my boots on the ground
boots on the ground yeah
where the band at oh
got my boots on the ground baby boots on the ground
wait a minute huh
where them fans at
boots on the ground huh
kicking up some dust kicking
up some dust boots on the ground
kicking up some dust
wait a minute now
where them fans at
where them fans at
where them fans at
hit me one time
hit me two time
oh oh oh oh oh
I got my boots on the ground
boots on the ground yeah yeah
oh oh oh oh oh
I got my boots on the ground
boots on the ground
man let me do that one more time
for the ones who ain't hear me
boots on the ground
kicking up some dust
boots on the ground
kicking up some dust
wait a minute now
where them fans at
where them fans at
where them friends at
hit me one time
hit me two time
oh oh oh oh oh oh
I got my boots on the ground
oh wait a while yeah
oh oh oh oh oh
I got my boots on the ground
oh my yeah yeah
boots on the ground
where them fans at
where they at
boots on the ground
where them fans at
where them fans at
where them fans at oh*

Follow 803Fresh: 
https://www.instagram.com/803Freshsc
https://www.tiktok.com/@803fresh

#803Fresh #BootsOnTheGround #WhenThemFansAt #wheredemfansat","803Fresh,803fresh,803,803 fresh,Boots On The Ground,boots on the ground,803Fresh Boots On The Ground,803fresh boots on the ground,803fresh boots,Where Them Fans At?,where them fans at,Where Them Fans At,Line Dance,boots on the ground line dance,where dem fans at,Where them fans at dance,Boots on the Ground,Boots on the Ground 803Fresh,803Fresh Boots on the Ground,Boots on the Ground official music video,Where Them Fans At 803Fresh",https://www.youtube.com/watch?v=Gm_rzcTNZv4,2025-04-11T14:21:02Z,142,US
qiHjk1mvuF4,G Herbo - Wayback (Official Video),G Herbo,10,음악,1073567,31345,"STREAM 'GREATEST RAPPER ALIVE' & 'WELCOME TO FAZOLAND 2' AVAILABLE EVERYWHERE

Subscribe to G Herbo's official channel for exclusive music videos & behind the scenes footage: http://bit.ly/Subscribe-to-GHerbo

More G Herbo:
https://fb.com/gherbomusic
http://twitter.com/gherbo
https://instagram.com/nolimitherbo
https://www.tiktok.com/@gherbo
https://soundcloud.com/gherbo
http://spoti.fi/1LwQTBk 
http://gherbomusic.com

#WeclomeToFazoland2","G herbo,g herbo official,g herbo music,swervo,strictly 4 my fans,g herbo ptsd,survivors remorse,rap music,hip hop,chicago rap,BossMan D Low,Bossman,DLow,Lil Durk,Polo G,Chicago,drill,King Louie,new hip hop,new drill wave,new drill 2024,new rap 2024,Chief Keef,Lil Zay Osama,600 Breezy,600Breezy,nba youngboy,skilla baby,gherbo 2024,lil herb,Von Off 1700,Von,King Von,G Herbo 2024",https://www.youtube.com/watch?v=qiHjk1mvuF4,2025-04-09T22:15:44Z,1679,US
DLG9oTH-ZbQ,Ghost - Lachryma (Official Music Video),GhostBCVEVO,10,음악,3440225,171473,"[MESSAGE FROM THE CLERGY] 

We wish to inform you that you can never run....you cannot hide. “Lachryma"" is out now. Listen & watch the music video now: https://i.ghost-official.com/Lachryma

Pre-order Skeletá: https://ghost-official.com/Skeleta/ 

Follow Ghost: 
Subscribe to Ghost's YouTube: https://found.ee/Ghost_YTSubscribe 
Instagram: https://www.instagram.com/thebandghost/ 
TikTok: https://www.tiktok.com/@thebandghost 
Twitter: https://x.com/thebandghost 
Facebook: https://www.facebook.com/thebandghost/ 
Site: https://ghost-official.com/ 

Director: Amir Chamdin
Producer: Matilda Almeida
Girl in the castle: Miriam Ingrid
Director of Photography: Niklas Johansson
Costume Designer - Ghost: B Åkerlund
Set Designer: Fatima Ornette Lutti
Editor: Björn Lindgren
Costume Designer - cast & dancers: Selam Fessahaye
Hair & Make-up Designer - cast & dancers: Daniela Mengarelli
Choreographer: Mona Namér
Dancers: William Jögi, Matilda Hedlund
Production Coordinator: Mauro Ubeira
Production Coordinator, RSE: Taylor Bingley
Production Manager: Steven Page
Focus Puller: Jonas Björne
Clapper Loader: Siri Zetterqvist
Key Grip: Emil Hall,
Best boy Grips: Carl-August Savgård & Elvin Hall
DIT: Emil Klinta
Monitor Engineer: Matthew Kogle
Gaffer: Tobias Henriksson
Electrics: Sanna Karacsony, Stefan Wallman, Leo Nordlund
Prop Masters: Andrea Müller, Tristan Jeanneau
Set Decor: Jacob Mohlin & Independent Dekor AB
Wardrobe Supervisor: Ahsley McBride
Assistant Costume Design & Seamstress: Stacia Muse
Costume Assistant (cast & dancers): Henrietta Frihammar
Perruquier: Anna Carin Lock
Hair & Make-up Assistants (cast & dancers): Ingela Larsson, Rebecca Nilsson, Yenifer Rojas Sanchez
Production Assistant: Joel Enqvist
Smoke Supervisor: Calle Andersson
Grade: Oskar Larsson, Tint
Visual Effects Artist: Peter Törnestam
Backline Technician: Graeme May
Keyboard and Playback Technician: Cristian Zayas
Film Equipment: Ljud & Bildmedia
Studio: Independent Studios
Production Company: Amir Chamdin AB
Management: Kristen Mulderig, Rick Sales, Jen Jacobs Anderson for the RSE Group
Record Label: Loma Vista Recordings

#Ghost #Lachryma #MusicVideo

Music video by Ghost performing Lachryma.© 2025 Loma Vista Recordings., Distributed by Concord.","ghost,music,new music,satanized,skeleta,tobias forge,loma vista recordings,music video,official,papa,reveal,lachryma,perpetua,80s,synth,horror",https://www.youtube.com/watch?v=DLG9oTH-ZbQ,2025-04-11T04:00:08Z,13326,US
T1LRsp8qBY0,Forrest Frank - YOUR WAY'S BETTER (Official Lyric Video),Forrest Frank,10,음악,689625,21944,"OH LORD I NEED YOU NOW MORE THAN EVER!

IG: @hiforrest",,https://www.youtube.com/watch?v=T1LRsp8qBY0,2025-04-14T03:53:54Z,1553,US
