category,categoryId,channelTitle,commentCount,country,description,id,likeCount,publishedAt,tags,title,url,viewCount
lge,24,LG전자,621,KR,"미래로 연결된 문을 열자.

새로운 경험이 무한히 연결되도록. 이동 공간을 나만의 엔터테이먼트 공간으로,
모빌리티 솔루션.

다양한 디바이스로 즐기는 무한한 콘텐츠의 세계,
webOS 솔루션.

공감지능AI가 나와 교감해 공간을 컨트롤,
AI홈 솔루션.

AI데이터센터의 열관리부터 초대형 팩토리의 에너지절감까지
미래 산업을 위한 코어테크, 
냉난방공조 솔루션.

홈을 넘어 모빌리티, 비즈니스 공간까지
LG전자는 모든 공간과 경험을 최적의 솔루션으로 연결합니다. 

공간과 미래를 연결하다. 
SMART.LIFE.SOLUTION 

[ EVENT] 
당신의 모든 공간과 경험을 최적의 솔루션으로 연결하고 있는 LG전자 
끊임없는 혁신으로 새로운 미래를 만들어가고 있는 LG전자를 응원하는 댓글을 담겨주세요❤  
응원의 댓글을 남겨주신 분들 중에 50분을 선정하여 시원한 선물을 드립니다!!   

✔️ 참여방법 
1. LG전자 공식 SNS(유튜브,인스타그램) 구독 & 본 영상 좋아요 누르기 
2. 새로운 미래를 연결하고 있는 LG전자에 대한 기대감과 응원이 가득 담긴 댓글 남기기 

✔️ 참여 리워드 
올리브영 기프트 카드 3만원권 (50명, 1인 1매) 

✔️ 이벤트 기간 
참여 기간 : 24.08.09 ~ 24.08.31 
당첨자 발표 : 24.09.06 (LG전자 공식 인스타그램 링크트리 및 당첨자 DM 개별안내)   

⭐️LG전자의 새로운 모습이 더 궁금하신 분들은 아래 링크에서 확인해 보세요! 
 https://www.lge.co.kr/story/trend/expand-space-pr

안내사항 
※ 당첨자는 기한 내 참여자 중 랜덤 추첨을 통해 선정합니다. 
※ 본 이벤트는 LG전자 공식 유튜브 , 인스타그램 공통 이벤트입니다. 
※ 동일인이 다중 계정을 사용해 부정 참여한 이력이 확인될 시 당첨에서 제외됩니다. 
※ 이벤트 참여 후 댓글 삭제 시, 당첨에서 제외됩니다. 
※ 이벤트는 사전 고지 없이 변경될 수 있으며, 관련 내용은 사전 고지 될 예정입니다. 
※ 당첨자 발표 후 추후 안내드리는 링크를 통해 경품 발송을 위한 개인정보 (SNS 닉네임, 성함, 휴대전화번호)를 수집합니다. 수집된 개인정보는 행사 종료 후 즉시 파기됩니다. 
※ 정해진 날짜 안에 개인정보 미 입력 시 당첨이 취소됩니다.",HoVmJGD1Jkc,1028,2024-08-09T04:56:26.000Z,"[LG, LG전자, 엘지, 엘지전자]",LG전자 : 공간과 미래를 연결하다 편 (Full ver.),https://www.youtube.com/watch?v=HoVmJGD1Jkc,20611754
lge,24,LG전자,50,KR,"25년 NEW 그램 Pro의​
나만을 위한 Al, 차원이 다른 능력​

내 PC 속 정보를 바탕으로 나에 대해 가장 잘 아는 그램 AI​
나만을 위한 Al, 차원이 다른 능력​ 😎
LG 그램 Pro로 준비하는 완벽한 새학기!​
지금 그램 Pro를 구매하고 다양한 혜택을 누리세요.​

▶ 25년 그램 Pro는 LGE.COM에서
**  아카데미 시즌 특별 기획전 진행 중 ✨ (1/13- 3/31)​
혜택1. 신제품 출시 이벤트 전용 사은품 (GPT-4o, 오피스 밸류팩, Adobe 등)​
혜택2. 반납 PC 보상금액 외 최대 20만원 추가 지원​
혜택3. 구매 후 포토리뷰 고객 전원 LG전자 멤버십 최대 50,000p 증정​
혜택4. (일시불) 신한/국민/현대/롯데/하나카드 7% 결제일 할인 및 12개월 무이자 할부​
           (구독) 구독 제휴카드 적용시, 월 최대 2만3천원 추가 할인​
​
LGE.COM에서 이벤트 내용을 확인하고, 지금 바로 참여하세요 👇​
https://url.kr/uxa1zv

▶ 제품 상세 정보 보기: https://url.kr/rwctkh
▶BGM : Jungle Pulse - Thomas Jean 
​
​#나만을_위한_AI #차원이_다른_능력 #LG그램프로
#Lifeisgood​
#LG전자 #가전은역시LG​
#LGgramPro #gramPro #gramAI #그램 #그램프로 #그램AI​
#새학기 #새학기준비 #LG #그램노트북 #이벤트​",hFK_s1bzbqw,366,2025-01-17T08:42:33.000Z,"[LG, LG전자, 엘지, 엘지전자, LG그램, 그램프로, 그램, 그램노트북, gram, gram Pro, gram AI, LG노트북, AI노트북, 챗GPT, 클라우드AI, 온디바이스AI, 노트북 추천, 새학기, 신학기, AI, 허성범, 카이스트, 이벤트]","LG gram Pro : 나만을 위한 AI, 차원이 다른 능력 편",https://www.youtube.com/watch?v=hFK_s1bzbqw,17810298
lge,24,LG전자,88,KR,"'안성재가 여는 미식의 공간'에 초대합니다.

귀한 재료를 제대로 보관하는 것이야 말로
재료에 대한 존중이자, 미식의 시작이니까

요리는 단순한 조리의 과정이 아닙니다
보관에서부터 시작해, 재료를 최고로 빛나게 하는 긴 여정입니다.

미식전문보관 김치톡톡
LG 디오스 오브제컬렉션

▶제품 상세정보 보기 :
https://www.lge.co.kr/kimchi-refrigerators/z494svv171s

▶매장 상담신청(제품 구입 문의): 
https://www.lge.co.kr/lgekor/bestshop/counsel/counselMain.do?device=w&inflow=lgekor

▶ BGM : Humanity First

#LGDIOS #김치톡톡 #미식전문보관 #김치냉장고 #안성재 #모수 #미식보관
#LG전자#LG#엘지#엘지전자",lggD-4v11SY,642,2024-12-13T08:16:28.000Z,"[LG, LG전자, 엘지, 엘지전자, LGOBJETCOLLECTION, LG오브제컬렉션, 오브제컬렉션, LGDIOSObjetcollection, LG디오스오브제컬렉션, LGDIOS, LG디오스, LG디오스오브제컬렉션김치톡톡, 김치냉장고, LG디오스오브제컬렉션김치톡톡 24년 캠페인, 김치냉장고 추천, 김치톡톡 추천, 김치냉장고 비교, 오브제컬렉션추천, 가전제품추천]",안성재가 여는 미식의 공간 | LG 디오스 오브제컬렉션 김치톡톡,https://www.youtube.com/watch?v=lggD-4v11SY,16366645
lge,28,LG전자,43,KR,"강력한 탈취 청정은 기본, 
UV-C의 강력한 살균력으로 흡입된 공기 속 세균·바이러스까지 제거!

한 차원 높은 청정을 완성해주는 [UV살균 공기청정기]의 등장!

▶UV살균으로 흡입된 공기 속 세균, 바이러스 제거
▶PA 인증 받아 믿을 수 있는 UV살균
▶초미세먼지 제거는 기본, 냄새 걱정을 덜어주는 강력 탈취 청정
▶오염된 공기를 감지해 빠르게 청정하는 공간 청정

지금, LG퓨리케어 UV살균 공기청정기와 캐리의 이야기를 담은
S.O.S 캠페인 영상을 개인 SNS에 공유하고 다양한 행운을 받아보세요! 😄

- 기간 : 4월 4일(목) ~ 5월 12일(일)
- 당첨자 발표: 5월 21일(화)

★ 이벤트 자세히 보기 : https://www.lge.co.kr/benefits/event/detail-EV00007211

#LG퓨리케어오브제컬렉션360°공기청정기UV살균#LG퓨리케어공기청정기#LGUV살균공기청정기#당신이몰랐던세균바이러스 #한차원높은청정의완성
#LG전자#LG#엘지#엘지전자

▶ BGM : 1) Ab Hinc / 2) Time will wait for no one

▶제품 상세정보 보기 :
UV살균 공기청정기(G필터) : https://www.lge.co.kr/air-purifier/as354ns3a
UV살균 공기청정기(G펫필터) : https://www.lge.co.kr/air-purifier/as354ns4a


▶매장 상담신청(제품 구입 문의): 
https://www.lge.co.kr/lgekor/bestshop/counsel/counselMain.do?device=w&inflow=lgekor",wgCGBG-Re1U,141,2024-04-03T09:20:14.000Z,"[LG, LG전자, 엘지, 엘지전자, LGOBJETCOLLECTION, LG오브제컬렉션, 오브제컬렉션, LGPuricareObjetcollection, LG퓨리케어오브제컬렉션, LGPuricare, LG퓨리케어, LG퓨리케어오브제컬렉션공기청정기, LG퓨리케어오브제컬렉션공기청정기UV살균, UV살균공기청정기, 공기청정기, 공기살균기, 우리 집 공기 S.O.S, 살균청정, 공기청정기추천, UV살균공기청정기추천, 공기청정기비교, 오브제컬렉션추천, 가전제품추천]",LG 퓨리케어 오브제컬렉션 360˚ 공기청정기 UV살균 : UV살균으로 한 차원 높은 청정의 완성 편,https://www.youtube.com/watch?v=wgCGBG-Re1U,14811138
lge,28,LG전자,14,KR,"한정판 슈즈
쌓아두고, 감싸두고, 한눈에 감상도 어렵고

한정판이라고 한정적으로만 즐기는 거?
절.대.반.대

UV차단, 습도 관리부터
360도 턴테이블, 다양한 컬러의 조명까지
✨슈케이스✨로 슈컬렉팅을 무제한 즐겁게!

❤슈케이스로 360도 즐기는 슈라이프❤
LG 스타일러 오브제컬렉션

▶제품 상세정보 보기 : https://url.kr/t5uejg

#LG스타일러오브제컬렉션 #슈케이스 #슈케어 #LG슈케이스 
#엘지슈케이스 #LG스타일러 #스타일러 #lgstyler 
#엘지전자 #LG전자 #LG #엘지 #Lifesgood",vAIbysVmUWY,71,2023-06-09T05:02:19.000Z,"[LG, LG전자, 엘지, 엘지전자, LG오브제컬렉션, 오브제컬렉션, 슈케이스, LG슈케이스, LG스타일러슈케이스, 엘지슈케이스, LGSTYLER, STYLER, LG스타일러오브제컬렉션, 엘지스타일러, 신발관리기, LG신발관리기, 신발보관함, 신발케이스, 슈스타일러, 냄새, 탈취, 미세먼지, 땀, 여름, 장마, 신발관리, 신발보관함추천, 슈케이스추천, 신발보관, 신발UV차단, 명품운동화관리, 명품운동화보관, 명품신발관리, 명품신발보관, 패션, 패션템, 패셔너블, 스타일리쉬, OOTD, 데일리룩, 오피스룩, 데이트룩, 명품운동화, 명품신발, 스니커즈드로우, 운동화드로우]",슈케이스로 360도 즐기는 슈라이프 😎 | Life's Good | LG 스타일러 오브제컬렉션,https://www.youtube.com/watch?v=vAIbysVmUWY,12919442
lge,28,LG전자,176,KR,"트롬곰과 함께하는 LG 트롬 오브제컬렉션 '6쾌한 6모션'!

6가지 모션으로 수축걱정 줄여주는 '6모션 건조'를
중독성 있는 노래와 트롬곰의 댄스 영상으로 만나보세요!

▶원곡: My name is, 아티스트: D Billion Kids Songs

●[EVENT.1 : '6쾌한 6모션' 영상 소문내기 이벤트]
'6쾌한 6모션' 영상을 확인하고 SNS에 공유해 소문내주시는 분들 중, 
추첨을 통해 아이스 아메리카노 모바일 교환권을 선물을 드립니다.

STEP 1) LG전자 유튜브에서 '6쾌한 6모션' 영상을 시청하고, 공유버튼을 눌러 URL을 복사해주세요
STEP 2) 자신의 SNS에 필수 해시태그 함께 영상URL을 공유해 소문내주세요.
STEP 3) 구글폼(https://bit.ly/3o0gYzA) 에 소문낸 게시물의 URL을 입력하면 응모 완료! 

*인스타그램에 소문내시려면 영상을 캡쳐해 필수 해시태그와 함께 포스팅하거나 인스타그램에 업로드된 영상을 리그램 해주세요. 
*필수 해시태그:  #LG트롬오브제컬렉션 #LG트롬오브제컬렉션건조기 #LG트롬오브제컬렉션세탁기 #LG트롬 #6모션 #트롬건조기 #워시타워 #트윈워시 #건조기추천 #세탁기추천 #트롬곰 #6쾌한6모션

●[EVENT.2 : 6모션 건조 AR댄스 인증 이벤트]
'6쾌한 6모션' 송에 맞춰 '6모션 건조 댄스'를 따라해보세요!
인스타그램 AR필터를 사용해 촬영한 댄스 영상을 필수해시태그와 함께 업로드해주신 분들 중, 추첨을 통해 스타일러와 트롬곰 굿즈SET 등 6쾌한 선물을 드립니다.

 → 이벤트 자세히 보기: https://www.lge.co.kr/benefits/event/detail-EV00003551
 → LG전자 공식인스타그램에서 AR필터 확인하기: https://www.instagram.com/ar/1479017822530119/ 

*이벤트 기간: 2022. 8. 2 ~ 2022. 9.2
*당첨자 발표: 2022. 9. 14
※ 당첨자발표는 LG전자 공식 홈페이지 이벤트 페이지에서 진행됩니다.

▶제품 상세정보 보기 :
https://www.lge.co.kr/dryers
https://www.lge.co.kr/washing-machines
https://www.lge.co.kr/wash-tower

▶매장 상담신청(제품 구입 문의): 
https://www.lge.co.kr/lgekor/bestshop/counsel/counselMain.do?device=w&inflow=lgekor

#LG트롬오브제컬렉션 #LG트롬오브제컬렉션건조기 #LG트롬오브제컬렉션세탁기 #LG트롬 #6모션 #트롬건조기 #워시타워 #트윈워시 #건조기추천 #세탁기추천 #트롬곰 #6쾌한6모션 #LG #LG전자 #엘지 #엘지전자",fm_1dezivM8,850,2022-08-02T01:00:08.000Z,"[LG, LG전자, 엘지, 엘지전자, LGOBJETCOLLECTION, LG오브제컬렉션, 오브제컬렉션, LGTROMMObjetcollection, LG트롬오브제컬렉션, LGTROMM, LG트롬, LG트롬오브제컬렉션세탁기, LG트롬오브제컬렉션트윈워시, LG트롬오브제컬렉션건조기, LG트롬오브제컬렉션워시타워, 세탁기, 건조기, 6쾌한6모션, 마이모션, Mymotio, 세탁기추천, 건조기추천, 세탁기비교, 건조기비교, 오브제컬렉션추천, 가전제품추천, Dmillion, mynameis]",LG 트롬 오브제컬렉션 건조기 : 트롬곰과 함께하는 6쾌한 6모션 건조 편,https://www.youtube.com/watch?v=fm_1dezivM8,12352453
lge,28,LG전자,28,KR,"R9 청소할 때 듣는 노래 (nothing to do)

기특한 청소로봇 R9과 함께라면 
I have nothing to do

스마트 인버터 모터의 강력한 흡입력으로
♪ 힘이 넘치는 청소로봇 R9이니까

실시간 확인과 원격제어가 가능한 홈뷰로
♪ 밖에서도 볼 수 있는 청소로봇 R9이니까

모서리에선 자동으로 흡입력을 올리는 스마트터보로
♪  스스로 힘조절하는 청소로봇 R9이니까

학습한 약 300만 장 사물 이미지로 공간을 이해하는 인공지능과 
장애물과 주변 환경을 정밀하게 인지하는 3D 뷰 & 3D 센서로 
♪ 우리집을 잘 아는 청소로봇 R9이니까

먼지통까지 알아서 비워주는 올인원타워로 
♪  뒷마무리까지 알아서 하는 청소로봇 R9이니까

난 청소할 때 할 일이 없어
기특한 청소로봇 R9이 알아서 하니까

차원이 다른 인공지능 청소로봇
LG 코드제로 오브제컬렉션 R9 

▶ 제품 보러가기 : https://www.lge.co.kr/vacuum-cleaners/ro965wb
▶ BGM 원곡 Nothing 2 Do (Nothing To Do) - Lil Ground Beef, Garfield Ryan 개사 제작

#LG코드제로오브제컬렉션 #LG코드제로오브제컬렉션R9 #LGR9 
#LG청소로봇 #LG청소로봇R9 #LG로봇청소기
#LG #LG전자 #엘지 #엘지전자",PCms-UR59MI,126,2022-10-20T07:58:21.000Z,"[LG, LG전자, 엘지, 엘지전자, LG코드제로, LG코드제로오브제컬렉션, LGOBJETCOLLECTION, LG오브제컬렉션, 오브제컬렉션, 엘지오브제컬렉션, LG코드제로오브제컬렉션R9, LG코드제로R9, 엘지코드제로, 엘지코드제로오브제컬렉션R9, 엘지코드제로R9, 청소기, 로봇청소기, 오브제컬렉션추천, 가전제품추천, 청소기비교, 청소기추천]",LG 코드제로 오브제컬렉션 : R9 - 청소할때 듣는 노래(nothing to do),https://www.youtube.com/watch?v=PCms-UR59MI,11139147
lge,24,LG전자,4,KR,"LG전자 모빌리티 솔루션
공간의 한계를 깨고 당신의 삶이 나아가도록

이동의 수단을 넘어 나만의 엔터테인먼트 공간으로
｜Personal Digital Cave｜

모빌리티 안에서도 쇼핑을 손쉽게
｜증강현실 헤드업 디스플레이｜

AI센싱으로 드라이빙을 보다 안전하게
｜ADAS Vision 시스템｜

｜공간을 바꾸는 Roof Screen｜

｜스마트 헤드램프 Drive-in Theater｜

이 모든 경험이 계속되게 할 EV 충전 솔루션 까지

LG전자 모빌리티 솔루션은 이동공간의 차별화된 경험을 만듭니다

공간과 미래를 연결하다
SMART. LIFE. SOLUTION.
LG전자

▶BGM : Caleb Swift - House of Glass

#LG전자 #LG전자기업광고 #LG전자기업PR #LG전자기업캠페인 #공간미래연결하다 #SMART_LIFE_SOLUTION #모빌리티솔루션 #전장사업 #충전사업 #EV충전기 #알파블",hwIxGv02faU,66,2024-09-09T05:00:49.000Z,"[엘지전자, LG, LG전자, 모빌리티 솔루션, 전장사업, 파워트레인, EV충전기, 충전사업, 텔래매틱스, LG마그나, 주식, 기업PR, 미래, 공간, 취업, 산업, 모빌리티, 통신]",LG전자 : 모빌리티 솔루션,https://www.youtube.com/watch?v=hwIxGv02faU,10230428
lge,28,LG전자,39,KR,"손 하나 까딱 않고, 티부터 요리까지 만드는 물의 레시피는?

🙎‍♀️하이 엘지, 냉수 210ml 줘
💧냉수 210ml를 출수합니다

LG 퓨리케어 오브제컬렉션 정수기와 함께라면,
어떤 물의 레시피 앞에서도 손 하나 까딱하지 않으리

10ml까지 알아서 조절해주는 미세출수와
말 한 마디로 완벽 출수 가능한 음성인식이 있으니까!
 
물을 다루는 완벽한 능력
LG 퓨리케어 오브제컬렉션 정수기

▶제품 상세정보 : https://bit.ly/3fUwTwF
▶매장 상담신청 (제품 구입 문의) : https://bit.ly/3fUwTwF
▶BGM 정보 : Andrada Popa & James Oliver Hutchinson – Break It Down

#LGObjetCollection #LG퓨리케어오브제컬렉션정수기
#물의레시피 #물을다루는완벽한능력
#LG #LG전자 #엘지 #엘지전자",0KQwIeDsgC8,248,2023-06-14T08:07:35.000Z,"[LG, LG전자, 엘지, 엘지전자, 오브제, 오브제컬렉션, objet collection, 정수기, 음성인식정수기, 퓨리케어정수기, 퓨리케어, 주방가전, 인테리어, 가족, 가구, 운동, 신혼, 집, 여름, 정수기추천, 가전제품추천, 물의레시피]","물을 다루는 완벽한 능력, 마스터✨ | Life's Good | LG 퓨리케어 오브제컬렉션",https://www.youtube.com/watch?v=0KQwIeDsgC8,10013787
lge,28,LG Global,67,KR,"Life's Good vibe loading...❤️‍🔥
LG’s press conference at CES 2025 is here – redefining life with Affectionate Intelligence!
Discover how LG’s personalized, AI-driven experiences are shaping the future as a leading smart life solutions provider. 
LG unveils its groundbreaking blueprint, using innovative Affectionate Intelligence to transform everyday life.

00:00   Opening 
03:00   CEO's Opening Speech
10:16   Intelligent Space Solution Provider - play
13:41   AI Home - presentation 
20:08   Productive Solution Companion - play
23:14   Mobility - presentation
26:36   Customized Solution Partner - play
29:06   TV - presentation 
33:42   xboom - presentation
35:12   xboom by will.i.am
37:38   gram AI - presentation 
40:37   CEO's Closing Speech
46:49   Epilogue

Discover more : https://www.lg.com/ces2025

#LGWorldPremiere, #LGCES2025, #LifesGood247, #LifesGood",pAfkWRv0c_E,2241,2025-01-06T17:10:06.000Z,"[CES2024, LGCES, CES, CESLG, LGCES2025, CES2025, CES2025LG, 2025CES, LGElectronics, LG전자, LifesGood247, PressConference, LGWorldPremiere, LGces2025pressconference, LGpressconference, ceslive, LGlive]",LG at CES 2025 :  LG World Premiere – Live I LG,https://www.youtube.com/watch?v=pAfkWRv0c_E,9882781
