category,categoryId,channelTitle,commentCount,country,description,id,likeCount,publishedAt,tags,title,url,viewCount
entertainment,1,폭스토리,250,KR,"디어 마이 프렌즈 (Dear my friends)
""끝나지 않았다. 여전히 살아있다""고 외치는
'황혼 청춘'들의 인생 찬가를 그린 드라마
출연 : 고현정, 김혜자, 고두심, 나문희, 윤여정, 박원숙, 신구, 주현, 김영옥, 염혜란 등

《디어 마이 프렌즈》 티빙 보러 가기
https://www.tving.com/contents/P000275500

#드라마리뷰 #드라마추천 #드라마몰아보기",9fPW811akOE,77539,2025-04-17T23:00:08.000Z,"[결말포함, 결말포함몰아보기, 결말포함영화리뷰, 결말포함영화, 결말포함드라마, 결말포함드라마리뷰, 드라마몰아보기, 넷플릭스, 넷플릭스영화, 넷플릭스드라마, 넷플릭스영화추천, 넷플릭스드라마추천, 폭스토리, 폭싹속았수다, 폭싹속았수다리뷰, 폭싹속았수다결말, 폭싹속았수다결말포함, 폭싹속았수다몰아보기, 폭싹속았수다아이유, 폭싹속았수다박보검, 폭싹속았수다문소리, 폭싹속았수다박해준, 폭싹속았수다염혜란, 폭싹속았수다나문희, 폭싹속았수다애순, 폭싹속았수다관식, 폭싹속았수다금명, 폭싹속았수다은명, 폭싹속았수다동명, 폭싹속았수다영범, 폭싹속았수다시어머니, 폭싹속았수다김선호, 폭싹속았수다학씨, 폭싹속았수다결혼, 폭싹속았수다상견례, 디어마이프렌즈, 디어마이프렌즈리뷰, 디어마이프렌즈결말, 디어마이프렌즈결말포함, 디어마이프렌즈몰아보기, 디어마이프렌즈나문희, 디어마이프렌즈염혜란, 디어마이프렌즈신구, 신구나문희, 신구참교육, 신구사위참교육]",판사 출신 친구 데려와서 합의금 5억 뜯는 신구,https://www.youtube.com/watch?v=9fPW811akOE,2609357
entertainment,1,무비파워,108,KR,"제목 : 투모로우랜드 (Tomorrowland, 2015)
줄거리 :
미래에 대한 희망을 품은 소녀 케이시는 수수께끼의 배지를 통해 '투모로우랜드'라는 비밀스러운 세계를 엿보게 된다 🌐
이곳은 과학과 상상이 현실이 되는 도시.
그녀는 과거에 투모로우랜드를 경험한 프랭크와 만나, 인류의 미래를 구할 단서를 찾아 나선다.
하지만 그 길엔 예상치 못한 위협과 진실이 기다리고 있고, 상상 속 미래는 점점 더 현실로 다가온다 🚀
두 사람은 함께, 잊혀진 희망을 되살릴 수 있을까?

장면 설명 :
케이시를 처음으로 찾아오는 인조인간 같은 소녀는 바로 아테나(Athena).
겉보기엔 평범한 아이지만, 사실은 투모로우랜드에서 보내진 고도로 진화한 안드로이드 🤖
감정과 지성을 모두 갖춘 그녀는 케이시를 감시하는 동시에, 그녀 안의 가능성을 알아보고 중요한 인물로 이끈다.
말투는 차분하고 이성적이지만, 위험한 상황에선 강력한 전투 능력도 발휘한다.
영화 속에서 아테나는 이야기의 열쇠이자 감정적인 중심축으로 활약한다.

#shorts #movie #film #영화 #영화리뷰 #무비 #볼만한거 #투모로우랜드 #SF영화 #인조인간 #아테나 #디즈니SF #미래영화 #조지클루니 #브릿로버트슨",7A6zHi1Z0ZE,12892,2025-04-21T00:30:05.000Z,,평행 세계에서 찾아온 인조인간,https://www.youtube.com/watch?v=7A6zHi1Z0ZE,2107789
entertainment,23,예능엑기스,189,KR,"#snl시즌7 #snl코리아 #snl윤경호

🎭 SNL 시즌7 윤경호 편, 이번엔 1980년대 감성 상담소!

‘노처녀’, ‘직업’, ‘남녀 역할’, ‘콤퓨타’까지…

80년대 방송에서나 나올 법한 대사들을
2024년 감성으로 재해석한 병맛 풍자 코미디입니다🙃

※ 진지하게 보지 마세요ㅋㅋ
각종 레전드 대사 폭발💣

예능엑기스에서 매주 가장 핫한 SNL 쇼츠만 모아드려요.

구독하고 다음 꿀잼 영상도 놓치지 마세요!

#snl시즌7 #쿠팡플레이

#신동엽 #안영미 #정상훈 #김민교 #정성호 #정이랑 #권혁수 #이수지#김원훈 #지예은 #김규원 #이진혁 #차경은 #조민경

🚩SNL 코리아 풀버전은 쿠팡플레이에서!
https://coupangplay.app.link/EH7EuGayEHb",rjAZzPio2A4,32950,2025-04-20T09:01:12.000Z,,"SNL| 1980년대 상담소 클라스ㅋ,26살 여성 극딜당하는 순간",https://www.youtube.com/watch?v=rjAZzPio2A4,2002208
entertainment,24,이슈탐구생활,137,KR,"원조가수 2명? 히든싱어 뒤집어놓은 도플갱어

#히든싱어 #이재훈 #쿨 #윤일상 #도플갱어 #모창 #성대모사",aotd-Yei3Nw,14659,2025-04-18T17:14:13.000Z,,원조가수 2명? 히든싱어 뒤집어놓은 도플갱어,https://www.youtube.com/watch?v=aotd-Yei3Nw,2133228
entertainment,22,드라마내컷,585,KR,#shorts #킹더랜드 #이준호 #임윤아 #고원희 #김가은 #김선영,WG7juzwxzwE,51620,2025-04-15T11:11:00.000Z,,"진짜로 손만 잡고 자면 어떡하냐, 이 등신아!!! #shorts #킹더랜드",https://www.youtube.com/watch?v=WG7juzwxzwE,5267724
entertainment,1,쑈옷,662,KR,,1KYeomQsWOM,119883,2025-04-18T08:00:02.000Z,,억양이 튀어 나오는 순간,https://www.youtube.com/watch?v=1KYeomQsWOM,2851587
entertainment,24,원더맨 WonderMan,1345,KR,"용기로 지킨 소녀의 미래

📌 출연 및 비즈니스·협찬 문의
creator@crayonuniverse.com

Instagram: wonderman.official
TikTok: wonderman.official

#사회실험 #실험카메라 #시민영웅 #감동영상 #시민참여드라마 #몰카 #몰래카메라",2WgepUCjMR8,103246,2025-04-17T10:00:03.000Z,"[사회실험, 실험카메라, 감동영상, 원더맨]",용기로 지킨 소녀의 미래,https://www.youtube.com/watch?v=2WgepUCjMR8,2874691
entertainment,1,누워봐,3736,KR,#SNL7 #쿠팡플레이 #윤경호  #신동엽 #지예은 #김민교 #대선후보 #김문수,W23-zszJjPg,24798,2025-04-21T02:30:33.000Z,,이걸 대놓고 한다고? 김문수한테 119 갑질 똑같이 해준 지예은 ㅋ,https://www.youtube.com/watch?v=W23-zszJjPg,1335321
entertainment,1,지무비 : G Movie,446,KR,"#지무비 #영화 #야당
🎬영화, ≪야당≫은 절찬상영중입니다.
---------------------------------------------
📌 ≪야당≫ 예매하러 가기
→ https://vo.la/CVLOPR
---------------------------------------------
★★★★★★★★★★★★★★★★★★★★★
🔆신  등급🔆 가입해주신 김대선, Edward Chae님께 감사드립니다.
★★★★★★★★★★★★★★★★★★★★★
---------------------------------------------
📌 지무비 멤버십 가입 → https://www.youtube.com/channel/UCaHGOzOyeYzLQeKsVkfLEGA/join
*멤버십에 가입하시면 일부 영상들의🔥결말 끝까지 다룬 영상🔥멤버십 한정 히든 영상🔥영상 선공개🔥회원 전용 특별 포스팅을 즐기실 수 있습니다.
---------------------------------------------
🔥영화관 대관 등급🔥 가입해주신 
헤이제이 HEY J님께 감사드립니다.
---------------------------------------------
'IMAX 티켓 한 장' 등급 가입해주신
★김재정, 김일갑, Bangartte, 이선간, 희남매네, 나번기, fenómeno_K님 감사드립니다.★
---------------------------------------------
'일반관 티켓 한장' 등급 가입해주신
진, 정준일, 하양먼지, 913, 김봉구, 최영규, Andy, 유가빈, ㅈㄱㄹ, 마이크로진, makreentage, 온리, 하영, ds, 박이런, 헤헤, 조재영, 김월례님 감사드립니다.
---------------------------------------------
📌G score : ★★★★★★★☆☆☆
---------------------------------------------
💡지무비가 7년 간 축척한 모든 유튜브 비법 노하우💡
  📚도서 ≪지무비의 유튜브 엑시트 ≫ 구매 링크 
   → https://link.coupang.com/a/bW49tx 
---------------------------------------------
📌 지무비 공식 홈페이지→ https://g-movie.co.kr/
📌 지무비 인스타 → https://www.instagram.com/awayout1
📌 지무비 굿즈스토어 → https://smartstore.naver.com/gmovie
📌 문의 → awayout2@naver.com
---------------------------------------------
🚨저작권 허가 및 제작비를 지원 받아 업로드 한 영상입니다.
🚨무단 편집, 업로드 및 재배포를 엄격히 금지합니다. 특히 타SNS 불펌러들은 발견 즉시 강경 대응하며 선처는 절대 없음을 알려드립니다.
🚨The movie clips on my channel has gotten copyright permission of copyright holder.",NncZ116Q1cs,48190,2025-04-19T08:00:23.000Z,"[영화, 지무비, 야당, 유해진, 강하늘, 박해준]","미친..개봉하기도 전에 예매율 38%, 개봉 후 평점 9.25로, 바로 1위 찍어버린 개미친 영화 ㄷㄷ #야당",https://www.youtube.com/watch?v=NncZ116Q1cs,1920069
entertainment,24,한 줄 판결,166,KR,,h92EaTrLLZU,48679,2025-04-18T02:09:00.000Z,,심사위원도 놀란 8살 마술 천재,https://www.youtube.com/watch?v=h92EaTrLLZU,2009736
entertainment,23,김켈리 Kellyfornia,138,KR,,XOohktx2kms,31254,2025-04-22T10:00:52.000Z,,친누나 제대로 킹받게 하는법 ㅋㅋㅋ #외국밈,https://www.youtube.com/watch?v=XOohktx2kms,799691
entertainment,22,고양이는이상해,6147,KR,"통통하지만 날렵하다
#catlovers #funnycats 
#웃긴고양이 #고양이웃긴영상 #고양이일상 
#웃긴동영상 #웃긴영상",mW8w6fJ1Rwc,129189,2025-04-16T04:00:57.000Z,,드리프트 중독 고양이 #고양이  #cat,https://www.youtube.com/watch?v=mW8w6fJ1Rwc,3888431
entertainment,24,더+이슈,135,KR,#kpop #케이팝 #아이돌 #korea #배우 #개그맨 #정경호 #오나라 #이용진 #웃긴영상 #유머 #레전드 #남자친구 #여자친구 #커플,wAZb5xOQJBY,37518,2025-04-19T06:30:30.000Z,"[kpop, idol, 케이팝, 아이돌, 여돌, 남돌, 걸그룹, 보이그룹, 여자그룹, 남자그룹, 배우, 개그맨, 이용진, 정경호, 오나라, 수영, 깻잎, 새우, 꺳잎논쟁, 새우논쟁, 스키장, 여자친구, 남자친구, 커플, 극대노, 여자, 남자, 웃긴영상, 유머, 레전드, 웃음]",새우 논쟁ㅋㅋㅋ #shorts #아이돌,https://www.youtube.com/watch?v=wAZb5xOQJBY,1683730
entertainment,22,봉스무비,202,KR,"*소개해드린 영상은 풀 버젼 감상을 적극 권장드립니다.
( #웨이브 #애플티비 #넷플릭스 #티빙 #쿠팡플레이 )

#신의한수 (2014)

프로 바둑기사 태석(정우성)은 내기바둑판에서
살수(이범수)팀의 음모에 의해 형을 잃는다.
살인 누명을 쓴 태석은 교도소에서 복역하기에 이르고
몇 년 후 살수에게 복수하기 위해
마지막 한 판 승부를 준비한다.

주연 : #정우성 #이범수 #안성기 #김인권 #이시영
조연 : #안길강 #이도경 #최진혁 #정해균 #안서현 #김명수 #황춘하
특별출연 : #최일화 #김홍파 #권태원 #배성우
감독 : #조범구 ( #퀵 #뚝방전설 )",yAei8M0el6o,40189,2025-04-17T08:01:08.000Z,,조폭 두목이 감방에서 휴가 나가는 방법,https://www.youtube.com/watch?v=yAei8M0el6o,2682593
entertainment,22,1분유튜브,108,KR,#웃기시네 #스케치코미디 #동거 #일진,spIcATGfgsg,48636,2025-04-18T12:31:05.000Z,"[웃기시네, 웃기시네 동거, 웃기시네 계약동거, 웃기시네 동거 몰아보기, 웃기시네 계약동거 몰아보기, 웃기시네 동거 31, 웃기시네 동거 쇼츠, 웃기시네 계약동거 31, 웃기시네 계약동거 모음, 웃기시네 쇼츠, 웃기시네 몰아보기, 웃기시네 모음, 스케치코미디, 스케치코미디 동거, 스케치코미디 동거 몰아보기, 스케치코미디 동거남녀, 스케치코미디 동거 31, 스케치코미디 동거녀, 스케치코미디 여자, 스케치코미디 쇼츠, 스케치코미디 채널, 스케치코미디 몰아보기, 스케치코미디 모음, 동거, 동거 몰아보기, 동거계약, 동거계약 몰아보기, 동거계약 31, 계약동거, 계약동거 몰아보기, 동거남녀, 동거남녀 몰아보기, 동거녀, 동거녀 웃기시네, 웃긴영상, 웃긴영상 레전드, 웃긴영상 쇼츠, 웃긴영상 채널, 웃긴영상 모음, 1분유튜브, 시간훅가는쇼츠, 시간훅가는채널, 뭐볼거없나, 재밌는 영상, 재밌는 영상 레전드, 재밌는 영상 모음, 재밌는 영상 쇼츠, 쇼츠]",삥뜯는 일진 참교육,https://www.youtube.com/watch?v=spIcATGfgsg,1970074
entertainment,1,월붕이,939,KR,#진격의거인 #애니메이션 #스케치코미디,K5C4SKSV3vI,55256,2025-04-22T07:30:13.000Z,"[진격거, 월붕이, 학교, 지각, 애니, 꿀팁, 일본]",지각할 때 안 혼나는 법;;;,https://www.youtube.com/watch?v=K5C4SKSV3vI,950798
entertainment,23,또오숏,94,KR,#스케치코미디 #숏무비 #학폭,qXbX2y92UiA,19213,2025-04-19T07:00:48.000Z,"[스케치코미디, 숏코미디, 숏무비, 시트콤, 숏박스, 180초, 쉬케치, 웃고리즘, 예상치 못한 필름, 하이픽션, 싱글벙글, 웃기시네, 다우소, 루키치, 안녕하숏, 끼리, 히트콤, 낄낄상회, 오도씨, 붕시네마, 이해인, 하드캐릭, 너덜트, 디비디방, 하이틴에이저, 그냥필름, 폼바, 숏플레이, 내얘기, 치즈필름, 필립, 안소미, 배정근, 박원준, 누나, 친구누나, 누나와동생, 일진, 일진참교육, 참교육, 학창시절, 과거, 과거이야기, 양아치, 영웅]",예쁘고 싸움 잘하는 일진 담당일진 #shorts,https://www.youtube.com/watch?v=qXbX2y92UiA,1339738
entertainment,22,숏여우,665,KR,리듬감이 엄청난 고양이들 #힐링 #유머 #재밌는동영상 #shorts  #shortsvideo   #해외반응 #귀여운 #동물 #브이로그 #행복  #지능  #장난  #인기 #레전드 #반응 #리액션  #고양이 #호랑이 #치즈고양이 #챌린지 #밈 #고양이밈,V0z3Nr9WwhI,78092,2025-04-18T12:01:02.000Z,"[힐링, 유머, 재밌는동영상, 웃긴영상, 해외반응, 귀여운, 동물, 일상, 브이로그, 행복, 행복한, 장난, 실험카메라, 깜짝카메라, 인기, 레전드, 반응, 리액션, 호랑이, 동물원, 사파리, 아기호랑이, 새끼호랑이, 러시아, 여행, 러시아여행, 눈, 겨울, 고양이, 치즈고양이, 인도, 인도네시아, 미국, 미국여행, 댄스, 챌린지, 밈, 고양이밈]",노래에 지배당한 고양이들 #동물 #고양이,https://www.youtube.com/watch?v=V0z3Nr9WwhI,2122599
entertainment,22,케이팝 읽어주는 남녀,77,KR,,B6S_sPwPpVY,14845,2025-04-21T12:00:32.000Z,,어릴 적 친구랑 커플 되면 생기는 일(비투비 육성재\우주소녀 보나(김지연)#육선재#귀궁#보나,https://www.youtube.com/watch?v=B6S_sPwPpVY,1148788
entertainment,22,꿀잼갈고리,905,KR,,_jBKF92Hj50,46479,2025-04-22T14:57:05.000Z,,침몰하는 배에서 술 “원샷” 때린 사람 ㅋㅋ..,https://www.youtube.com/watch?v=_jBKF92Hj50,762309
entertainment,23,심심숏폼,49,KR,,S12DkMlqTWg,22778,2025-04-21T02:50:02.000Z,,조폭과 스님이 게임 하면 생기는일 #스케치코미디 #코미디 #유머,https://www.youtube.com/watch?v=S12DkMlqTWg,1032487
entertainment,24,일분만!,92,KR,,eg_mK_tNemA,41875,2025-04-20T02:43:49.000Z,"[짱구는못말려, 짱구, 흰둥이, 맹구, 유리, 철수, 훈이]",쓰레기통에 가게된 브러치 선물,https://www.youtube.com/watch?v=eg_mK_tNemA,1052962
entertainment,24,입덕갤러리,98,KR,"아이돌 현실남매 모음
Do You Know My Mom?
Screen-based Social Performance
Unfiltered, Unbothered, Unapologetic.

작품 설명 (Work Description):
이 작품은 아이돌이라는 무대 위 인물들이 ‘현실 남매’라는 무대 밖 서사로 전이될 때,
얼마나 솔직하고 다정하면서도 가차없는지를 포착한다.

아이유는 동생의 생일에 큰 선물을 하고 돌아오는 길,
기쁨의 춤을 추는 동생에게 돌아오는 말은 “아 진짜 싫다.”
무정한 듯 정다운, 아이유식 남매법.

세븐틴 호시는 “남매가 가장 꼴보기 싫을 때는?”이라는 질문에 현실남매만 가능한 대답을 한다.

오마이걸 유아는 오빠에게 보내는 영상편지에 진심을 꾹꾹 눌러 담는다.
내가 오빠라도 울었을 그 순간, 카메라는 ‘가족의 감정선’을 조용히 비춘다.

악동뮤지션의 수현과 찬혁은 커피 하나로도 갈등을 연출하는 데 주저하지 않는다.
이게 남매다.

이 모든 순간은 우리에게 묻는다.
""그거 혹시… 너네 집에서도 그러니?""",FTSQMugEOGY,61386,2025-04-17T12:30:22.000Z,,싸우지마; 아이돌 현실남매 모음,https://www.youtube.com/watch?v=FTSQMugEOGY,2331022
entertainment,22,슴슴도치,2304,KR,,GaVJ1gV9TUE,37292,2025-04-21T06:56:49.000Z,,폭망했던 흑설공주 배우가 ‘재평가’를 받고 있는 이유 ㅋㅋ 이거였구나…,https://www.youtube.com/watch?v=GaVJ1gV9TUE,1249245
entertainment,24,진시네마,84,KR,#김우빈 #노윤서 #송승헌 #리뷰 #넷플릭스 #쇼츠 #shorts,Etv8eiNGLFA,19925,2025-04-17T02:29:38.000Z,[진시네마],도발하는 덩치를 한 방에 쓰러뜨린 전설의 택배기사! #택배기사,https://www.youtube.com/watch?v=Etv8eiNGLFA,2153139
entertainment,22,개그천재,78,KR,#탁재훈 #노빠꾸탁재훈 #돌싱포맨 #미운우리새끼 #SBS #이상민 #김준호 #임원희,YgcbEeiq_pA,11575,2025-04-18T22:45:04.000Z,,탁재훈에게 희선씨란? 밥 잘 사주는 예쁜 동생ㅋ,https://www.youtube.com/watch?v=YgcbEeiq_pA,1059709
entertainment,24,시스코드,980,KR,"#선의의경쟁 #이혜리 #정수빈 #강혜원 #오우리 #김태훈 #영재 

유플러스모바일tv 앱에서 시청 가능합니다",QmcCaYLPZi0,74132,2025-04-17T07:00:22.000Z,"[혜리, 명문고, 전교1등, 드라마, 선의의경쟁]",지방에서 전교1등이 명문고 테스트 결과는? #선의의경쟁,https://www.youtube.com/watch?v=QmcCaYLPZi0,2155786
entertainment,10,달나라쑝간다,106,KR,#옛날영화 #코미디영화 #추천영화 #명작 #안성기 #박중훈 #김보성 #권민중 #경찰영화 #영화명장면,EI0zoK_GhMo,11945,2025-04-18T12:45:03.000Z,,존예 신입 형사가 버스를 타고 가면 생기는 일 #투캅스3,https://www.youtube.com/watch?v=EI0zoK_GhMo,1527075
entertainment,24,보겸s,478,KR,보겸TV 보겸s,jpShCYz1clc,15630,2025-04-22T08:02:27.000Z,,예측끝장판 10년전 키자루vs루피예측,https://www.youtube.com/watch?v=jpShCYz1clc,597178
entertainment,20,김세달,2539,KR,,jf36RV1qQgU,102991,2025-04-14T22:00:46.000Z,,한국인만 가능한 ‘일본인 뇌정지’ 방법.. ㅋㅋ,https://www.youtube.com/watch?v=jf36RV1qQgU,3425249
entertainment,23,뭐볼거없나,62,KR,"풀영상: 싱글벙글 - 누가 담배를 피웠는가 (SUB)
https://www.youtube.com/watch?v=XYcZEulYIgs

#스케치코미디 #재밌는동영상 #유머 #웃긴영상 #싱글벙글",8q-fg1_p3O4,17781,2025-04-22T10:30:06.000Z,,담배 냄새를 내가 맡았다니까,https://www.youtube.com/watch?v=8q-fg1_p3O4,603062
