category,categoryId,channelTitle,commentCount,country,description,id,likeCount,publishedAt,tags,title,url,viewCount
lge,28,LG India,299,US,"We, at LG, listen to our consumer's issues & needs and come up with Washing Machines that resolve all their #Laundry problems by providing better washing solutions.

We Hear You, To give you a hassle - free laundry experience.

So here is the LG Washing Machine with AI DD Technology, Steam+™️, 6 Motion Direct Drive, LG ThinQ and many more, waiting to be discovered.
Get one today and you will find that Life’s Good.

Know More on https://bit.ly/3eqCmtG

#WeHearYou #LGWashingMachine #CustomerSatisfaction

Register now on https://bit.ly/3dZOzp6 for exclusive benefits",qQ1zO8il6rI,666,2021-10-29T08:42:09.000Z,,We Hear You | LG Washing Machine,https://www.youtube.com/watch?v=qQ1zO8il6rI,36387138
lge,28,LG India,5,US,"For healthy and safe water always choose #LGWaterPurifier. 
LG Water Purifier gives health ka triple Assurance  with Dual protection airtight stainless steel tank, digital sterilization care, and mineral booster. 

Safety in every drop with #LG.

Know more on https://bit.ly/3m2Y3EN

 #WaterFiltration #WaterSolution #PuriCare #MineralBooster #EverFresh #UVplus",Q3a2xYUld24,54,2021-10-14T06:23:59.000Z,,Triple Assurance of Health with LG water purifier,https://www.youtube.com/watch?v=Q3a2xYUld24,34329067
lge,28,LG Global,3173,US,"The Power of SELF-LIT PiXELS

Meet all new LG OLED with 100 million of SELF-LIT PiXELS. 
When every pixel lights by itself, what you see becomes more 
Expressive, 
Realistic, 
Responsive,
and Artistic.

The Power of SELF-LIT PiXELS

Learn more : https://www.lg.com/uk/oled-tvs  

#LGOLED, #Black, #4KHDR, #SELFLIT, #4KHDR60fps,  #SELFLITPiXELS, #SELFLITOLED",njX2bu-_Vw4,125515,2020-05-15T08:38:58.000Z,"[LGTV, 4KTV, LG4K, LG8K, 8KOLEDTV, 8KTV, Real8K, BestTV, BestSmartTV, BestOLEDTV, Best4KTV, Best8KTV LGOLEDTV, OLED, OLEDTV, LGOLED, CES2020, selflitpixels, selflitpixel, selflitlgoled, BigscreenTV, LargeScreenTV, 77inchTV, 77LGTV, 77LGOLED, 88inchTV, 88LGTV, 88LGOLED, newTV, 2020newTV, LG2020tv, smarttv, PictureQuality, SoundQuality, AI, ArtificialIntelligence, LGThinQ, LGThinQAI, Processor, AIProcessor, IntelligentProcessor, a9Gen3IntelligentProcessor, DeepLearning, DeepLearningTechnology, BestWatchingExperience]",2020 LG OLED l  The Black 4K HDR 60fps,https://www.youtube.com/watch?v=njX2bu-_Vw4,31540566
lge,28,LG India,6,US,"Small changes can make a big difference, even if it’s just 1°.
With #LGAirConditioner, which uses eco-friendly R32 refrigerant, and its state-of-the art technology, experience exceptional comfort while keeping the environment healthy.
Care for where you live with #LG

Know More: https://www.lg.com/in/promotions/care-for-where-you-live-2022
#SmartAC #LGDualCool #DualInverterAC #LGHomeAppliances #AIConvertible6in1 #AllInOneOneInAll #EcoFriendly #StopClimateChange",cZmKfnN2JZw,38,2022-04-19T09:44:20.000Z,,LG AC - Care For Where You Live,https://www.youtube.com/watch?v=cZmKfnN2JZw,27963107
lge,28,LG Global,269,US,"Don’t miss your special moments with LG New Door-in-Door™  Refrigerator. 
Going beyond just keeping your food fresh. LG Side-by-Side Refrigerator revolutionizes your kitchen life with New Door-in-Door™.

For more information visit
▶ http://www.lg.com",DSfXQyLtiG0,9638,2016-07-08T07:20:45.000Z,"[LG P-Veyron6, P-Veyron6, LG DID refrigerator, DID refrigerator, did fridge, door in door fridge, door in door, dual door fridge, american fridge freezer, american fridge freezer sale, american style fridge freezer, fridge freezer side by side, fridge freezer with water dispenser, fridge side by side, large capacity fridge freezer, large fridge freezer, refrigerator side by side, refrigerator with water dispenser, side by side fridge, water dispenser fridge freezer]",LG New Door-in-Door™  Refrigerator : Don’t miss your special moments,https://www.youtube.com/watch?v=DSfXQyLtiG0,26129917
lge,22,Ópera Prima,0,US,,fJ30lyfoePY,57019,2015-03-30T17:05:26.000Z,"[Pocoyo (TV Program), LG (Brand), Smartphone (Video Game Platform), Ópera Prima Publicidad]",LG Pocoyo Largo,https://www.youtube.com/watch?v=fJ30lyfoePY,25944017
lge,28,LG India,6,US,"What happens when Netflix’s Iconic stories meet the power of the #LG #OLEDTVs? Iconic Stories become More Expressive. Buy #LG #OLEDAIThinQ TV and enjoy an evolutionary entertainment and cinema experience right in your living room. Watch amazing shows and movies! #Netflix #SelfLIT #Hometainment

Know more about SelfLiT OLED: http://bit.ly/3qd5Aiw
Know more about Netflix & LGTV Offer:http://bit.ly/2NOWeg5",Mhex3ni9tNM,33,2021-03-16T12:31:49.000Z,"[LG OLED TV, Netflix, filmmaker mode, cinematic experience]",Dive into the world of Netflix with LG OLED TV,https://www.youtube.com/watch?v=Mhex3ni9tNM,25241136
lge,28,LGUSAMobile,15,US,"On the #LGG8XThinQ phone with #LGDualScreen, multi-task like never before with virtually endless ways to use the two screens. Text a friend while watching a video* on the 6.4"" OLED FullVision Displays. Share and compare while shopping. Update your fantasy football team while researching stats. Do more at once, quickly and easily, without toggling back and forth between apps.

*Simultaneous multi-tasking subject to streaming app compatibility.

Learn more:  http://bit.ly/LGG8XThinQ

Follow LG USA Mobile: 
Facebook: https://www.facebook.com/LGUSAmobile
Twitter: https://www.twitter.com/LGUSAmobile 
Instagram: https://www.instagram.com/LGUSAmobile",lEtXFazfz80,112,2019-10-25T16:35:34.000Z,"[LG USA Mobile, LG G8X, G8X, LG G8X ThinQ, LG Dual Screen, Dual Screen, Smartphone, G8X Phone, LG OLED, Wide Angle Camera, Gaming, Gaming Device, Video, YouTube Signature device, Two screen phone, two screen device, Mobile Gaming, wide angle camera phone, entertainment, multi-tasking tool, multi-tasking phone, texting]",LG G8X ThinQ™ with LG Dual Screen™ – Do More at Once (Product Summary Video) | LG USA Mobile,https://www.youtube.com/watch?v=lEtXFazfz80,24719393
lge,28,LGRUSSIA,7,US,,2THYLmqWgzs,167,2020-11-26T13:23:03.000Z,"[LG, Electronics, Техника]",Новая стиральная машина LG AIDD,https://www.youtube.com/watch?v=2THYLmqWgzs,24435146
lge,28,LG India,6,US,"Justice is coming, and it's bringing a lot of bullets and chases.
Hop onto the enthralling Spy-world with  #CITADEL on Prime Video with #LGOLED #TV for a brilliant immersive viewing experience!
Catch #CitadelOnPrime, premiering on April 28th, 2023.

Know more on https://bit.ly/3gYHshi

Follow Us On:
Facebook: https://bit.ly/3Fm4sSD
Instagram: https://bit.ly/3ldnGlp
Twitter: https://bit.ly/3uJzFKG
 
#CitadelOnPrime #SpyMovie #Action #Thriller #Show #LGTV #OLEDTV #LGElectronics #AmazonPrime",RnR8W3RmaBY,23,2023-04-28T05:27:42.000Z,,Citadel Streaming Now | Prime Video | LG OLED TV,https://www.youtube.com/watch?v=RnR8W3RmaBY,24049278
lge,28,LG Global,10,US,"Life is full of setbacks and challenges. 
But at LG we believe when you meet these challenges with a sense of optimism and dive in smile first, well, that’s when the good stuff starts. 
See why Life's Good: www.lg.com/lifesgood 
#LifesGood #LG",4j66RvYZc4o,229371,2023-11-10T04:48:30.000Z,"[LifesGood, LG]",LG Electronics I Life’s Good When You Dive In Smile First,https://www.youtube.com/watch?v=4j66RvYZc4o,24759928
lge,28,LG India,231,US,"You’ve made your mark. Now make a statement and show the world you are truly a class apart.  Celebrate your success and every moment of it with the #LGOLED #TV. Explore the widest range, from the world’s smallest to biggest OLED TVs, and experience cinema, sports and gaming like never before. 

Know more on https://bit.ly/3gYHshi 

Follow Us On:
Facebook: https://bit.ly/3Fm4sSD
Instagram: https://bit.ly/3ldnGlp
Twitter: https://bit.ly/3uJzFKG

#SelfLIT #OLED #Hometainment #BestTV #HomeEntertainment #SelfLITPixels #LGOLEDTV #SRK #LGElectronics #LGIndia #shahrukhkhan #OLEDnSRK",fXL4vSS2THE,6628,2022-09-30T11:11:35.000Z,,Celebrate Your Success With #TheOneAndOnly LG OLED TV | LG,https://www.youtube.com/watch?v=fXL4vSS2THE,15278626
lge,28,LG Global,8,US,"Life is full of setbacks and challenges. 
But at LG we believe when you meet these challenges with a sense of optimism and dive in smile first, well, that’s when the good stuff starts. 
See why Life's Good: www.lg.com/lifesgood 
#LifesGood #LG",DezE7ARBiGY,148634,2023-11-10T04:48:19.000Z,"[#LifesGood, #LG]",LG Electronics I Life’s Good When You Dive In Smile First,https://www.youtube.com/watch?v=DezE7ARBiGY,18358125
lge,24,LG Chile,7,US,"Dolby Atmos se trata de una tecnología de audio inmersivo, propiedad de laboratorios Dolby, que presenta un sistema híbrido de mezclas y dirige el sonido en forma de objetos dinámicos que envuelven al oyente, en combinación con los canales de reproducción. Conoce el futuro de la televisión http://goo.gl/U2FAkT

Suscríbete a nuestro canal https://goo.gl/h7k7Vs y síguenos en nuestras redes sociales para ser el primero en ver lo último en tecnología e innovación LG.

Síguenos:
• ­­Facebook:  https://goo.gl/UnQcLi
• ­­Instagram:  https://goo.gl/hQm6TZ
• Twitter: https://goo.gl/CKLtKB",YCVnX0C7xuM,85436,2017-05-26T15:33:58.000Z,"[lg, mundo lg, OLEDWow, Dolby Atmos, oficial, mundo, chile, sudamerica, latinoamerica, tecnologia, electronics, life's good, innovación para una vida mejor, eficiente, tv, smart, oled, magic remote, webos, dolby vision, dolby atoms, HDR]",Vive la experiencia LG OLED Dolby Atmos,https://www.youtube.com/watch?v=YCVnX0C7xuM,14783738
lge,28,LG India,1,US,"Life is full of setbacks and challenges. 
But at LG we believe when you meet these challenges with a sense of optimism and dive in smile first, well, that’s when the good stuff starts. 

See why Life's Good: http://lge.ai/6054u2N6G
#LifesGood #LG",5_jY5EbPvos,155295,2023-11-20T12:25:15.000Z,,LG Electronics I Life’s Good When You Dive In Smile First,https://www.youtube.com/watch?v=5_jY5EbPvos,17257580
lge,28,LG India,8,US,"Step up your style game with the all-new #LGRefrigerator! Its sleek, seamless design and stunning metallic finish are sure to elevate your kitchen game and leave your guests in awe. Whether you're a style enthusiast, a convenience seeker, or just looking to add some flair to your home, the #LGRefrigerator is the perfect addition to your space. 

Get ready to be the talk of the town and show off your #StunninglyStylish #LGRefrigerator.

Know more on https://bit.ly/3eIn5DB

Follow Us On:
Facebook: https://bit.ly/3PMDjMP
Instagram: https://bit.ly/3ldnGlp
Twitter: https://bit.ly/3uJzFKG

#Refrigerator #Fridge #SmartFridge #LGHomeAppliances #LGIndia #BestDesign #Aesthetics #BeautifulDesign",AQEWFcEaPbw,28,2023-04-21T12:03:05.000Z,,LG Refrigerator | Elevate Your Decor With #StunninglyStylish Refrigerators | LG India,https://www.youtube.com/watch?v=AQEWFcEaPbw,13611641
lge,28,LG Global,217,US,"#LGgram X style

Are you ready to experience LG gram x style with the 2020 All New LG gram?

LG gram has 3 distinctive styles:
✔Ultra Light Weight
✔All Day Battery Life
✔Premium Large Screen

The ultimate portability and best performance of the 2020 All New LG gram will make you start dancing!

For more information, visit ▶https://bit.ly/37K8WR3

#LGgram #LGgram17 #gram17",fA2PQpeRfa4,1272,2020-02-24T07:51:45.000Z,"[Gramstyle, 17Z90N, 2020lggram, 15Z90N, 14Z90N, Lg, lggram, gram, laptop, lglaptop, lggram17, computer, latestlaptop]",LG gram | Experience gram x style with the 2020 All New LG gram  | LG,https://www.youtube.com/watch?v=fA2PQpeRfa4,13359836
lge,28,LG India,2,US,"When it all goes wrong,
It's time for a change.
""Today I am going to get healthy""
See what happens to her.

#HealthyChangesStartatHome  #LGHealthyHomeSolutions
#LGHomeAppliances #LG",pS8bqN5W_MU,15,2022-07-15T08:47:01.000Z,,LG Healthy Home Solutions | Healthy Changes Start at Home,https://www.youtube.com/watch?v=pS8bqN5W_MU,12566241
lge,28,LG Global,108,US,"Listen to the story of a lonely vacuum cleaner.

Freedom to clean Anywhere.
The world's first cordless vacuum collection, LG Cord Zero.",5SWdds0YTq0,16381,2015-04-28T05:04:06.000Z,"[Cordless, Vacuum (Literature Subject), Health (Industry), LG, Home Appliance Robot Vacuum, Robot, LG Electronics (Business Operation), Wireless, Handstick, Best cordless, LG Electronics, cordzero, dyson, dog, cordless, Vacuum Cleaner (Product Category), New]",Lonely Vacuum: LG CordZero™ #cordless,https://www.youtube.com/watch?v=5SWdds0YTq0,11851471
lge,24,LG USA,6,US,"Get the most out of your smart appliances with our brand new appliance notification service. See what LG Proactive Customer Care can do for you. Learn more at: https://bit.ly/LG_PCC 

Follow LG USA:
Facebook: https://www.facebook.com/LGUSA/
Twitter: https://twitter.com/lgus  
Instagram: https://www.instagram.com/lgusa
Pinterest: https://www.pinterest.com/lgusa/",T3MfzCnC-k0,51,2020-06-10T15:15:23.000Z,"[LG Electronics, LG, LG HOME, Home Appliances, Electronics]",LG Proactive Customer Care - Super Hero | LG USA,https://www.youtube.com/watch?v=T3MfzCnC-k0,11323179
lge,28,Hisar Suganda,594,US,"#STAYHOME
First in Youtube World LG Content Demo 2018.
turn on your 4k TV and feel the crisp HDR images on your tv.
and feel the smoothness of the image resolution 4k 60fps

LG 4K DEMO HDR 2018 (60FPS) ELBA

This uploaded video is not compressed but the video is uploaded directly from the original 4k HDR file

LG 4K DEMO HDR 2018 (60FPS) ELBA

SUBSCRIBE for more video content Demo LG HDR 2018

LG 4K DEMO HDR 2018 (60FPS) ELBA

Thanks For Watching",bON-KPiiNCk,40237,2018-03-28T18:17:04.000Z,"[lg 4k demo 2018, lg 4k demo hdr 2018, hdr 4k demo tv, 4k demo, lg demo hdr, lg content 4k 2018, lg demo 4k hdr elba, lg content demo 60fps, lg demo 4k 60 fps, hdr 4k, lg tv 4k, 60fps video, demo 60fps, lg ultra hd 4k, lg ultra hd demo hdr, lg ultra hd, lg ultra hd 60fps, lg hdr dolby vision, lg hdr 10, lg hdr hlg, hdr dolby vision, 4k dolby vision]",LG 4K DEMO HDR 2018 (60FPS) ELBA,https://www.youtube.com/watch?v=bON-KPiiNCk,10339358
lge,28,SpawnPoiint,2804,US,"A quick unboxing of the 77” LG G3 OLED. 

Full Review - https://youtu.be/fPI7equDVA8

Buy the LG G3 (UK) - https://bit.ly/3MMKOF3
Buy the LG G3 (US) - https://bit.ly/3BOy5v9

Any questions just ask #oled #lg #lgg3 #unboxing #review #ps5",HAuVOKZhTqM,393536,2023-05-20T15:04:31.000Z,"[Lg, Lg g3, OLED, Tv, Unboxing]",The 77” LG G3 OLED 🥵,https://www.youtube.com/watch?v=HAuVOKZhTqM,10392497
lge,24,Time Inc. UK Video,810,US,Produced for Ideal Home and Trusted Reviews.,2LvtztiYTL8,14770,2016-12-15T11:11:14.000Z,,LG Centum,https://www.youtube.com/watch?v=2LvtztiYTL8,9464556
lge,28,restoration tv,614,US,"contact me  Tel:016353299/telegram:016353299/whatsAPP:016353299


LG LCD 42INCH replacement polarizer film[LED TV/LCD TV/second Moniter/second compute]
the video i show how to replacetive Polarizer Film on led/lcd mirror 
this video i use  polarizer 0 degree when  use 7year to 10 year it is problem polarizer.
you can follow my video if your tv same problem
👉What is a polarizer film?
Polarizing film is one of the core elements of LCD technology that enables displaying of images on LCD screens. Starem POL (Polarizing Film) convert unpolarized light into linearly polarized light by transmitting only the incident beam that propagates in one direction and absorbing all others.
👉EASY repair tv LCD samsung 26INCH problem red light,CAPACITOR  EXPIRED
https://youtu.be/qjktTrENshs
👉sharp tv model LC 32A37M unsopport memu,service mode sharp tv|restoration tv
https://youtu.be/h4F5v7TwfXQ
👉diode easy fix,led samsung 32inch not red light,led tv problem power supply||restoration tv
https://youtu.be/d2E_pKWf_TI
👉led sony 32INCH klv32r306c 6 red time backlight,sony bravia tv on-off logo
https://youtu.be/28rOkgL6_OI
👉samsung LA37b530P7M,inverter problem fix by risistor 10k ohm,backlight problem
https://youtu.be/rmb9UDNrMoY
👉lg tv 32cs460 sund ok but not pictures|easy fix backlight problem
https://youtu.be/tPDEjZraAgI
👉LG TV 32LB551D PROBLEM LED|LG TV PROBLEM NOT PICTURES BUT SOUND OK
https://youtu.be/DdOUybDlgZY
👉Replace Polarizer Film samsung(LCD&LED) tv 46 inch\LCD samsung problem sreen long year
https://youtu.be/FYIxsC8gomM",l7rKlO9YkAs,16277,2021-01-16T14:45:12.000Z,"[polarizer led tv, polarizer filter, polarizer lens filter, polarizer film LED TV, polarizer film replactive, replacement polarizer film, LG LCD 42INCH replacement polarize, led tv replacetive Polarizer Film, lcd tv replacetive Polarizer Film, replacetive Polarizer Film led]",LG LCD 42INCH replacement polarizer film[LED TV/LCD TV/Moniter/compute]/repair tv,https://www.youtube.com/watch?v=l7rKlO9YkAs,8980375
lge,28,LG Mobile Global,85,US,"Want to take pictures like a pro? “Just shoot” and the LG G3’s camera will take care of the rest! 

Simple is the New Smart. 

For more information, visit :

LG G3 Microsite: http://www.LG.com/Global/G3
LG Mobile Facebook : http://www.facebook.com/LGMobile
LG Mobile Google+: http://google.com/+LGMobileHQ",wo3ld1GWVEk,,2014-08-04T08:08:24.000Z,"[LG, LG Mobile, LG phone, LG gadget, LG electronics, LG smart phone, LG smartphone, smartphone, smart phone, LG new phone, LG new, new G, LG G3, Wireless, Cell Phone, Phones, yt:cc=on, LG G3 camera, Smartphone camera, Smart phone camera, G3, OIS camera, OIS+ camera]",LG G3 : Just Shoot!,https://www.youtube.com/watch?v=wo3ld1GWVEk,8907868
lge,28,LG India,1,US,"You’ve made your mark. Now make a statement and show the world you are truly a class apart.  Celebrate your success and every moment of it with the #LGOLED #TV. Explore the widest range, from the world’s smallest to biggest OLED TVs, and experience cinema, sports and gaming like never before. 

Know more on https://bit.ly/3gYHshi 

Follow Us On:
Facebook: https://bit.ly/3Fm4sSD
Instagram: https://bit.ly/3ldnGlp
Twitter: https://bit.ly/3uJzFKG

#SelfLIT #OLED #Hometainment #BestTV #HomeEntertainment #SelfLITPixels #LGOLEDTV #SRK #LGElectronics #LGIndia #shahrukhkhan #OLEDnSRK",gaciZ7q0Utw,34,2022-10-04T10:56:55.000Z,,Celebrate Your Success With #TheOneAndOnly LG OLED TV | LG,https://www.youtube.com/watch?v=gaciZ7q0Utw,8777210
lge,1,LG India,5,US,"Live smart with the premium #LG #CeilingFan! Now switch it on or control it with a single touch of your smartphone, LG ThinQ app delivers a seamless experience . https://www.lg.com/in/fans",Hef3xvVqsl0,205,2019-10-25T10:52:40.000Z,"[LG Ceiling Fan, LG FC48GSPA0, LG FC48GSBB0, LG ceiling fan India, LG ceiling fan price in India, LG ceiling fan review, LG ceiling fan cost, LG ceiling fan with double wings]",LG Ceiling Fan with LG ThinQ for less hassle,https://www.youtube.com/watch?v=Hef3xvVqsl0,8199236
lge,28,LG Italia,1,US,"Rendi la tua cucina più green grazie all’efficienza del frigorifero LG LINEAR. Con il compressore Linear Inverter, l'efficienza energetica arriva fino alla classe A, per una scelta più sostenibile. 

Scopri di più: https://www.lg.com/it/frigoriferi-combinati 

#LG #LGAppliances #LGKitchen #LGLinearFridge #LGHomeAppliances #Sostenibilità #ClasseA #CareforaGreenerKitchen #ElettrodomesticiLG #CucinaSana",QtHizmIS5mo,4,2021-10-14T14:15:19.000Z,,"LG LINEAR - Massima efficienza, in classe energetica A",https://www.youtube.com/watch?v=QtHizmIS5mo,7451635
lge,28,LG India,6,US,"Take care of your load of dishes with #LGDishwasher. It’s  unique technology of #TrueSteam ensures that  each and every dish in the tub is thoroughly cleaned. It also minimizes water stains and ensures sparkling clean utensils. The innovative #QuadWash technology with Multi-Motion spray arms and high-pressure jets offers maximum coverage for better cleaning. Now, give your palms the much needed relaxation that it deserves and let the LG Dishwasher take care of your dirty dishes

Follow Us On:
Facebook: https://bit.ly/3Fm4sSD
Instagram: https://bit.ly/3ldnGlp
Twitter: https://bit.ly/3uJzFKG

#LGIndia #LGElectronics #LGHomeAppliances #LGDishwasher #Dishwasher #Health #Hygiene",5Rf8uL-bqn8,18,2023-01-20T11:18:01.000Z,,LG Dishwasher| Spotless & Hygienic Clean Dishes | LG India,https://www.youtube.com/watch?v=5Rf8uL-bqn8,7090032
lge,28,LGRUSSIA,7,US,,04tilamKRT0,135,2019-01-03T08:43:04.000Z,,Стиральные машины LG с функцией пара TrueSteam®,https://www.youtube.com/watch?v=04tilamKRT0,6802693
lge,1,LG UK,363,US,"At LG we want to make everyday life more fun and exciting, so we brought a few surprises to the street.
We found Juan, an inspired video artist who took his hobby to another level. He uses 
the mobility of the Beamer to the full, to surprise and entertain people in ways you'd never expect!

To find out more about LG Minibeam : http://www.lg.com/us/projectors/lg-PG65U-portable-led-projector",T7XzyZB6WEM,17931,2013-10-28T07:47:33.000Z,"[LG, viral, minibeam, beaming rocket, mini, beamer minibeam car, projector, projection, artist, art, lg PG60G, Pg60, PG60G, led projector, car tuning, portable projector, palm size, chargeable battery, detachable cradle, funny video, prank video, violinist, violin, rocket car, street, video, videoartist, mockumentary, film, fake, pico projector, advertising, marketing, jonathan elbers, car, rocket, shark, wall, bikini, ladies, girls, dog, barking, LG미니빔, 미니빔, 미니빔TV, LG프로젝터, 프로젝터, LG 미니빔TV, 휴대용 프로젝터, 휴대용 TV, LG전자]",Beaming Rocket #LGMiniBeam,https://www.youtube.com/watch?v=T7XzyZB6WEM,6441996
