category,categoryId,channelTitle,commentCount,country,description,id,likeCount,publishedAt,tags,title,url,viewCount
sports,23,AI 랜덤박스,646,KR,#웃긴영상 #병맛 #합성 #머스크 #일론머스크 #트럼프 #관세 #미장 #국장 #주갤 #주식 #나스닥 #주가 #종목 #etf #코인 #떡상 #떡락 #웃긴짤 #손흥민 #챔스 #프리미어리그 #trump #donaldtrump #elonmusk #musk #nasdaq #qqq #bitcoin #championsleague #funny #ai,pRRyteaqH7M,20766,2025-04-21T14:30:25.000Z,"[ai, trump, donaldtrump, elonmusk, musk, funny, parody, championsleague, football, goal, bitcoin, nasdaq, qqq, stock, 주식, 주식시장, 주갤, 코인, 주갤러, 트럼프, 관세, 머스크, 일론머스크, 미장, 국장, 챔스, 손흥민, 병맛, 웃긴영상, 웃긴짤, 종목, etf]",트럼프가 쏘아올린 큰 공,https://www.youtube.com/watch?v=pRRyteaqH7M,788170
sports,17,셔틀콕잼,996,KR,"안세영 선수의 절친이기도 한 인도네시아 툰중 선수가 경기 중 부상을 당하자, 안세영 선수가 보인 행동은 왜 그녀가 여왕으로 군림하는지 확인시켜 주었습니다.",IOpLF-s0jiM,66095,2025-04-14T23:38:21.000Z,,카메라에 잡힌 안세영의 눈물,https://www.youtube.com/watch?v=IOpLF-s0jiM,3023586
sports,22,떠튜브,107,KR,,YfVT4e10roA,24935,2025-04-19T12:36:38.000Z,,인생 100회차인 레전드 잼민이 ㅋㅋ,https://www.youtube.com/watch?v=YfVT4e10roA,812455
sports,24,찐쇼츠TV,194,KR,#예능 #야구 #이대호 #윤석민 #유희관,aZb5kA0Zd0E,20595,2025-04-17T11:00:02.000Z,"[예능, 야구, 이대호, 윤석민, 유희관]",깎은 연봉 올려줬는데 옵션까지 달라는 남자의 이유,https://www.youtube.com/watch?v=aZb5kA0Zd0E,1630100
sports,22,조각조각,105,KR,보드가 부서졌는데...,ccy3Km6kHO4,39118,2025-04-14T12:03:00.000Z,,보드가 부서졌는데...,https://www.youtube.com/watch?v=ccy3Km6kHO4,2685088
sports,22,면류관,203,KR,,vwbgIzKKPw0,14515,2025-04-18T08:11:07.000Z,,아니 이게 말이되냐? 06년생 농구선수 팔길이 수준,https://www.youtube.com/watch?v=vwbgIzKKPw0,1188879
sports,17,싸커스토리 (후반전),230,KR,"해리 케인의 슈팅에 놀란 이유 ❤️

* 이 영상은 해리 케인이 코너 주머니 챌린지를 한 영상입니다.
본 영상에는 어떤한 폭력적인 장면 하나 없는 순수한 축구 컨텐츠 임을 말씀드립니다.

#해리케인 #바이에른뮌헨 #토트넘",lBFfqBj4GTM,13731,2025-04-20T08:16:29.000Z,"[싸커스토리, 해리케인, 토트넘, 바이에른뮌헨, 잉글랭드대표팀]",해리 케인의 슈팅에 놀란 이유 ❤️,https://www.youtube.com/watch?v=lBFfqBj4GTM,579557
sports,17,축구 한접시,358,KR,,R820CR425c0,14589,2025-04-19T14:06:23.000Z,,자동차를 두고 대결한 메시와 호날두,https://www.youtube.com/watch?v=R820CR425c0,1014008
sports,17,별의별것,538,KR,#shorts #프로야구 #삼성라이온즈 #원태인 #구자욱 #별의별것,P-SHrE2Tcms,18273,2025-04-17T15:43:05.000Z,,여기 라팍 아니지?,https://www.youtube.com/watch?v=P-SHrE2Tcms,1143210
sports,17,알쓸야구,528,KR,"=========================================
★ 구독, 좋아요, 알람설정은 필수!
KBO 및 야구에 대한 모든 정보와 이슈를 유익하고 자세하게 전해드립니다!
=========================================
#프로야구 #kbo리그  #야구하이라이트",4_-mNWhycwc,9827,2025-04-20T11:15:01.000Z,"[KBO, 한국 야구, KBO정보, 야구규칙, 한국야구, 웃긴야구, 사회인야구, 야구기본, KBO전력, 야구분석, 야구전력, 야구장난, 야구매너, 야구아찔, 행복야구, 야구 해설, 야구 캐스터, 캐스터, 야구 해설 레전드, 해설 레전드, 2025 KBO, KBO 개막, 개막전, 야구 개막, 야구 개막전, kbo 개막전, 2025 개막전, 기아 타이거즈, 두산 베어스, 양의지, 양의지 장난, 양의지 두산, ABS, ABS 야구, 야구 ABS, ABS 삼진, ABS 존, 깡통존, 로봇 심판, 야구 로봇 심판, ABS 양의지]",양의지를 주저앉힌 역대급 삼진 ㅋㅋ  feat. ABS,https://www.youtube.com/watch?v=4_-mNWhycwc,722366
sports,1,진짜 잠깐만,592,KR,#a,22V0ehAJUok,65783,2025-04-15T07:00:04.000Z,,선수들의 놀라운 팬 서비스 순간들,https://www.youtube.com/watch?v=22V0ehAJUok,2447730
sports,17,SPORTYMEDIA,294,KR,#shorts,oj2sLAV1sOw,23599,2025-04-19T00:00:50.000Z,,맥그리거의 그 움직임,https://www.youtube.com/watch?v=oj2sLAV1sOw,778614
sports,17,비더스(Behind The Sports),333,KR,#nba #kbl #자유투 #농구 #shorts #youtubeshorts,CbtqekQMouQ,9173,2025-04-19T13:00:20.000Z,"[#nba, #kbl, #자유투, #농구, #shorts, #youtubeshorts, 하승진, 전태풍]",K-백보드 자유투는 최선일까?,https://www.youtube.com/watch?v=CbtqekQMouQ,752803
sports,17,풋볼러버,238,KR,,Cv0T4HFKT8w,15440,2025-04-21T09:30:04.000Z,,아놀드의 논란의 세리머니,https://www.youtube.com/watch?v=Cv0T4HFKT8w,449397
sports,17,야신야덕,318,KR,"구독, 좋아요, 알람설정은 큰힘이 됩니다♥

⊙ 비즈니스 문의 (광고/출연/행사)
☞ 비지니스메일 :  chokci100@gmail.com
☞ 빡코메일 :  misonim18@gmail.com
☞ 인스터그램 : Jinkbros
☞ 틱톡 : Jinkbros

⊙ Business Inquiries (Advertising/Appearances/Events)
☞ Business Email: chokci100@gmail.com
☞ Creator's Email: misonim18@gmail.com
☞ Instagram: Jinkbros
☞ TikTok: Jinkbros",n-5CAb7_yFw,6290,2025-04-20T01:00:48.000Z,"[빡코, 야구유튜버, Baseball, 野球（やきゅう）, 棒球, 棒球博主, 野球系ユーチューバー, Baseball YouTuber, 韓国女性（かんこくじょせい）, 韩国女性, トクサンTV【A&R】, qooninTV]",현역 투수의 공은 이렇게 날아옵니다,https://www.youtube.com/watch?v=n-5CAb7_yFw,812726
sports,17,들었어?,139,KR,"핫이슈들을 빠르게 담아 전달해 드립니다
채널 구독 과 좋아요 클릭은 채널에 엄청난 힘이 됩니다 :)

비즈니스 문의 : imseungnam6@gmail.com",5AwvOW9nNws,8634,2025-04-21T00:57:31.000Z,,이 골키퍼를 뚫어낼 수 있는 유일한 사람,https://www.youtube.com/watch?v=5AwvOW9nNws,570180
sports,22,쎈무비,79,KR,,jaGb3MRa3v0,6566,2025-04-20T10:01:08.000Z,,불의에 대해 저항하는 선수들의 의리,https://www.youtube.com/watch?v=jaGb3MRa3v0,651187
sports,22,대박s쇼츠,923,KR,#7,WhUIihJPl14,144957,2025-04-10T11:10:01.000Z,,양궁에 이어 사격까지 중국을 갖고놀은 16세,https://www.youtube.com/watch?v=WhUIihJPl14,5622958
sports,22,예능내컷,176,KR,#shorts #뭉쳐야찬다4 #박항서 #안정환 #김남일 #이동국,2riiIot2Ais,24686,2025-04-16T06:21:00.000Z,,코너킥에서 골대까지 스로인으로 던질 수 있다고..? #shorts #뭉쳐야찬다4,https://www.youtube.com/watch?v=2riiIot2Ais,1161950
sports,27,멘탈강화,905,KR,,8_4MRbCqPKA,10354,2025-04-17T21:52:27.000Z,,우승에 대한 간절함 | 나 같아도 걸었다? 안 걸었다?! #간절함 #절실함 #동기부여 #레전드,https://www.youtube.com/watch?v=8_4MRbCqPKA,927574
sports,24,야우냐?,172,KR,,MyC4wt6z3mk,12196,2025-04-20T11:48:37.000Z,,진짜 남자들의 스포츠 ㄷㄷ,https://www.youtube.com/watch?v=MyC4wt6z3mk,618550
sports,22,오늘의 스포츠,86,KR,"출처 : 무릎팍도사 🚀

이 영상은 사람들에게 재미를 주고 동기를 부여하기 위한 목적으로 제작되었으며, 저작권법 제35조의5(공정한 이용)에 따라 원 저작물에 비평, 해석, 재구성을 더해 새로운 가치를 창출하였습니다.
원 저작권자께서 이와 관련해 문제가 있으시다면 연락 주시면 신속히 조치하겠습니다.

저작권 문제에 대해 인지하고 있으며 문제 있을 시 이메일로 연락 주시면 빠르게 조치하겠습니다: blackdonutmusic@gmail.com",_d3JSdOO5p0,4306,2025-04-18T10:00:58.000Z,,서장훈 인생 처음으로 꼼수 쓰게 만든 중국 선수,https://www.youtube.com/watch?v=_d3JSdOO5p0,809363
sports,24,입덕갤러리,254,KR,"폼 미친 아이돌 시구 모음
Legendary Idol Pitch Form
Screen-based Social Performance

아이돌의 시구는 단순한 공 던지기가 아니다.
그들의 등장만으로도 경기장은 무대가 되고,
공 하나에 담긴 폼은 무대를 찢던 그 자세 그대로다.

순한맛 — 아이브 장원영
얼굴에서 끝난 줄 알았는데
노래 타이밍까지 완벽.
시구도 완벽한 아이돌

— 에스파 카리나
던질 때 무심한데
스트라이크네

— 뉴진스 민지
와 진짜 피지컬 원탑이다.
폼, 각도, 밸런스까지 뭐냐고.
체육계가 놓친 인재

보통맛 — 에이핑크 보미
아이돌 시구의 전설.
시속 76km
유희관이.. 몇 이더라..? 

매운맛 — 태미
그냥
와... 돌았네.

설명 필요 없다.

이 영상은 그런 순간들을 찬란하게 스크린에 옮겨 담는다.
던지는 자의 자세, 받는 자의 감탄.
스포트라이트는 그들에게 있었다.",XKk8qmbDdDY,38334,2025-04-15T10:00:52.000Z,,돌아버린; 아이돌 시구 모음,https://www.youtube.com/watch?v=XKk8qmbDdDY,1797244
sports,17,The Story of the Stars,124,KR,,wD0jvW8KsY8,3712,2025-04-17T02:15:13.000Z,,미chill듯이 달리면 벌어지는 일,https://www.youtube.com/watch?v=wD0jvW8KsY8,960628
sports,17,워니워니,330,KR,"2025/04/17 KIA vs KT 경기

#권성욱
#이두환
#양현종
#황재균",yQCdXoNuCWU,18941,2025-04-18T08:01:17.000Z,,권성욱 캐스터의 故이두환 선수(&세월호) 추모 멘트,https://www.youtube.com/watch?v=yQCdXoNuCWU,759825
sports,17,쿠팡플레이 스포츠,742,KR,,L_ofmNzmOv0,7904,2025-04-21T10:00:27.000Z,,아름다운 탈압박부터 롱패스까지! 이강인의 활약상 다시보기 | 리그 1 | PSG vs 르 아브르,https://www.youtube.com/watch?v=L_ofmNzmOv0,538901
sports,17,조미디,102,KR,다저스 내야수에게 투수를 시켰다고? ㄷㄷ,hu4oLj8bJIc,10187,2025-04-15T10:00:57.000Z,[shorts],다저스 내야수에게 투수를 시켰다고? ㄷㄷ,https://www.youtube.com/watch?v=hu4oLj8bJIc,1515187
sports,17,나루월드,325,KR,,wkBwFcB0es0,6509,2025-04-21T02:00:59.000Z,,의외로 '근본 없었던' EPL 클럽 옛날 로고 ㅋㅋㅋ,https://www.youtube.com/watch?v=wkBwFcB0es0,336947
sports,24,지식창,189,KR,,CItOYUlPZPI,22491,2025-04-14T07:00:06.000Z,,다 막는 골키퍼 로봇,https://www.youtube.com/watch?v=CItOYUlPZPI,1593703
sports,17,JUN STUDIO,611,KR,"#루카쿠 #즐라탄 #lukaku #zlatan 

🎧BGM
The Dark Knight Main Theme - Hans Zimmer

⚠️ 오역 및 의역이 있을 수 있습니다",B8P6RH0kb64,7201,2025-04-21T08:45:01.000Z,"[루카쿠, 즐라탄, 루카쿠 즐라탄 싸움, lukaku, romelu lukaku, zlatan ibrahimovic, zlatan, ibrahimovic, zlatan ibrahimovic lukaku fight, zlatan ibrahimovic lukaku kiss, lukaku zlatan fight]",TV에서 못 보는 설전 #2,https://www.youtube.com/watch?v=B8P6RH0kb64,345313
sports,17,야구조아라,139,KR,,jGyeYtKD-nw,7952,2025-04-20T04:32:00.000Z,,가족을 위해선 다시 일어나야해,https://www.youtube.com/watch?v=jGyeYtKD-nw,587823
sports,17,Depornaticos,9571,KR,,yhNNrvqfnRE,850418,2025-04-15T22:05:07.000Z,,Puedes anotar con esta distracción? 😂😂😂 #reels #viralvideo #usa #sports #nba #basketball #basket,https://www.youtube.com/watch?v=yhNNrvqfnRE,28418193
sports,17,JK 아트사커 온라인,61,KR,"칩슛 훈련 중 나온 에피소드입니다~
여러분은 어떤식으로 화난 동생을 달래시나요?

#shorts",RL-Kxoi_m88,12558,2025-04-18T09:36:13.000Z,"[무회전, 슈팅 실험, 축구 분석, 테스트, 조기축구, 연차별 골키퍼, 유럽 선수]",울컥한 골키퍼 동생 (칩슛 테스트),https://www.youtube.com/watch?v=RL-Kxoi_m88,796348
sports,17,스윙털이범,96,KR,,u5AoXQjszsg,5218,2025-04-20T00:00:50.000Z,,슬라이스를 유발하는 하체의 잘못된 동작들! 이제 그만! #골프 #golf #golfswing,https://www.youtube.com/watch?v=u5AoXQjszsg,460044
sports,20,EA SPORTS FC 온라인,148,KR,#FC온라인 #곽튜브 #뿌꾸 #엪온 #쿠티뉴,kItekoAdMQ4,5100,2025-04-21T08:00:50.000Z,"[FIFA, 피파, 피파온라인4, 축구게임, 축구, 월드컵, 게임, 온라인게임, 넥슨, FIFA ONLINE4, 피파4, 손흥민, 비니시우스, 홀란드, 호날두, 메시, 차범근, 박지성, 이강인, 토츠, 토티, TOTS, TOTY, EA, EA SPORTS, 이에이, 스포츠, FC, FC ONLINE, 에프씨, 온라인, 엡씨, 프리미어리그, 라리가, 분데스리가, 리그앙, 세리에, EPL, PL, 맨시티, 리버풀, 첼시, PSG, 파리, 생제르망, 도르트문트, 유벤투스, 레알, 마드리드, ATM, 아틀레티코, 팀갈, 강화, 스쿼드, 추천, 급여, 업데이트, 하프타임, GM, 네로, 박정무, PJMZZZ, 정무형, 엪온인력사무소, 뿌꾸, 꾸티뉴, 하리, 곽튜브, 곽준빈]",엘라누 모르세요? │ 엪온 인력사무소 EP.2 │ FC 온라인,https://www.youtube.com/watch?v=kItekoAdMQ4,326195
sports,24,임하람 사회자,147,KR,,MVsGSe0PZm8,,2025-04-13T04:15:34.000Z,,야구단 코치님의 열정적인 결혼식 #shorts,https://www.youtube.com/watch?v=MVsGSe0PZm8,586836
sports,24,Kdrama TV,202,KR,#18어게인 #이도현 #윤상현 #김하늘 #위하준 #김유리 #노정의 #려운 #드라마쇼츠 #쇼츠 #shorts #jtbc #drama,cmbB1PhyFRs,40889,2025-04-12T09:00:51.000Z,,아들 괴롭히는 농구부 농구로 참교육 #18어게인 #드라마쇼츠 #쇼츠 #jtbc,https://www.youtube.com/watch?v=cmbB1PhyFRs,2353879
